mean pos	mean neg	Comment (All)
2	1	sup james, sup cuz, lol nah idk if i am i think i going football, i think i just might stick with basketball, idk but i going play senior year gurrintees, lol well ttyl
2	1	had to be the first to leave a comment on your page lol love yous
1	3	just because you want to lick my bumhole
3	1	YOU WOULD HAVE THIS SONG! HA HA GOOD STUFF!!
2	2	no im not just cause i asked im a flirt.lo hhahaa
2	1	Ayah. ----- I ? U! ----- ----- ?$H&!L@.
2	1	hey sis just showin sum love
3	2	wow i feel so special - personalised comment on how im a bitch!:D you know its all lies, you love me really!! xxx
2	1	HEY SARAH HOW ARE YOU?????????
3	1	Happy Birthday!!!!!!!! I hope all is well, and hopefully we will all catch up soon!
2	1	whats up...howz ur summer been
2	2	like the videos bob you tore the shit out of that blocking sled! You should have went pro.
2	1	robbie you my numbah one homie.
2	1	THERE IS NOTHING WRONG WITH YOUR DETAILS... MINE ARE THE SAME..
2	1	Hey Cuz ----- ----- How are you? Thanks for asking me to be your myspace buddy! ----- ----- What have you been up to lately? ----- ----- Gem xxxx
2	1	Thank you for adding me.Can't wait to get to know you better...
2	1	Merry Christmas!
4	3	Hey babe i love you so much it really sucks that we dont get to see each other much now i hate it :( only 2 more years and we'll get to see each other ALOT =) so yeah i hate school and work ..just got done watching OLTL =) now im watchin GH waiting to go back to work...so excited!! ha ha yeah right...who knows maybe i will quit today ;) just kidding oh yeah by the way....YOU NEED TO HURRY UP =) ive been waiting ...lol By LOVE!!!
1	3	I see you finally made a myspace page!! Loser!!
1	1	Want to go to Publix?
2	1	HAPPY BIRHDAY BUDDY!
2	2	yo hoochie mama, i saw your papa's myspace. lico righhhht? but that is [my] jonathan's cousin! hahahaha i saw him in his pictures, what a small ass world, huh? but yeah, did you find your dress yet? ----- ----- oh em geee, this is like the third time i wrote this comment 'cause your comment box is like on craccccck, k byeeeeee booch!
2	1	Cheers for the add! ----- Feel free to drop by and leave a comment! ----- ----- Birmingham x
3	1	Happy B-day Gabbi. I love you.
2	1	hey sexy whats up?
2	1	TOBY!! where yah been all my life?
2	1	hey pimp we really need to hang out again soon, im in need of a very strong drink!
2	1	we are hanging out before you go to basic my friend!!!!!!!!!!!
2	1	thanks for the add request!!! ----- ----- xoxo ----- janine siu ----- www. janinesiu. com
4	1	I Love You! I Love You! I Love You! Im about to get a couple man, and I ll put a name on one for you! Give me your address now. So that I may contact you! Im on here every so often so I can right more then I can get on here!
4	2	hey baby... ----- god i miss you i cnat wait to see you again!! ----- love ya and always will ----- Ur best friend
2	1	Big win BUCK!!!!
2	1	Hey! I'm going to be in Austin starting this Friday through Monday for ACL. We should get together for drinks or meet up during the day if you are going to the shows. Give me a ring.
3	1	hey mamores... ----- haha im the first one to comment yup yup... ----- well hey im just showing ur ass some love even though u just left to the home!hahaha u know the way we have fun...well yea...love u pumba! ----- timon & pumba ----- ? 4 eva!!
1	1	i got it made in chicago when i went there why
3	1	Llama's are wonderful!
3	2	Hey Lee!! Thought Id leave u a message even tho u neva eva message back!!! How u doin? Not seen u about for agggeezzz! Hope alls good :D ----- ----- x x x
2	1	Ey up, have a good weekend? If you use MSN at all and fancy a chat sometime, I'm on: clarky1979@hotmail.co.uk
3	1	WHATS POPPIN SEXY U KNO I HAD TO CUM SHO YA SPACE SUM LUV BRING IT BACK
2	3	We have ridiculed the absolute truth of Your Word and called it pluralism. ----- ----- We have worshiped other gods and called it multiculturalism. ----- ----- We have exploited the poor and called it the lottery. ----- ----- We have neglected the needy and called it self-preservation. ----- ----- We have rewarded laziness and called it welfare. ----- ----- We have killed our unborn and called it choice. ----- ----- We have shot abortionists and called it justifiable. ----- ----- We have neglected to discipline our children and called it building self-esteem. ----- ----- We have abused power and called it political savvy. ----- ----- We have coveted our neighbours?? possessions and called it ambition. ----- ----- We have polluted the air with profanity and pornography and called it freedom of expression. ----- ----- And we have ridiculed the time-honoured values of our forefathers and called it enlightenment. ----- WHY CANT WE JUST LOVE, HONOUR AND RESPECT EACHOTHER??
2	1	wut up foo!!! ima bout to bounce out but just showin sum love!!
3	2	Happy birthday, I doubt youll see this for awhile, put our song on my page, THE MUTHERFUCKING REEEEEEEEEEEEEAL! i JUST REMEMBER BACK IN THE DAY, SITTING ON YOUR PORCH SMOKING CHEAP AS Private Stocks waiting for some adventure! Miss the Shit out of you!!!! LYLAS
2	1	wats good white chocolate, lol. aint talk 2 u since da movies. wats happennin? holla back when u get dis
1	2	oh did some one hack you are some thing
3	1	dude ... i was just thinking about you. Hope you are doing well!
2	1	I think Matt may want YOU bad. Haha.
1	1	Hey, I just took the So... survey on survey machine! You can see my results here - you should take it too!
2	1	Did she say tiz-ight, anyway. "If she really wanted me to relax, she would have said, go grab your favorite pillow, curl up on the couch, throw this tape away and rela...hax rela..HAX!
2	1	Yo :). I forgot to find out what kind of background you would like on your profile (so I can write the code ^^).
3	1	What's Good O - ----- I hope you had a great time celebrating your birthday and I wish you MANY more.
3	1	hi sista... hope you can log on soon... i love ya.... hope everything is good back in rap... love you.. ttyl...
2	1	i have a question for you but i realized i can't ask you it through a comment for certain reasons - hehehe - so call me sometime - we'll catch up as well
3	2	oh, my dear, I love you too! ----- ----- it has been far too long! ----- ----- oh for the holidays...when I might see you again!
2	1	Ahh the smeagsters!!! lol
2	1	yo dogg what it ----- dooooo ----- how have you been?!
2	3	quyen who?? ;D we're not close friends. i don't like that girl. when you see her tell her, i'm going to beat her up.!
2	1	whats up cousin havnt really talked to you in a while?
1	1	..
2	1	thanks for the addd
2	1	hey baby...first comment... :D
2	2	YOOO! Remember when Lily(Leung lady) abandoned our group in Mr. Snyder's(MOBEEEEEEL daii) class?! ----- What's good, man? It's been years, holla back.
2	1	thanks for the add
1	4	err..ur a crazey passy err u err be scareyin me friendz off myspace err.. konntz is off now so get off passy fuck
2	2	hey babe, u have 2 do a beta pro than this!!! At least put a pic up lol
2	2	so did u fix that damn truck of urs yet?!! haha
3	1	hey how are things going? i like you new background? I've been learning how to snowboard. its been fun glade that spring is comming. take care
2	1	yes!!haha! whats you doin love
2	1	What is up man! ----- You need to stop by sometime.
2	2	sweet... there growing too fast... o-well that'll happen...
2	1	Wat poppin lil sis?
2	2	CRACK MOUSE KILLZZ ----- hahahahhahaahahha
3	1	thats pretty good mom im proud of u
2	1	Thanks For The Add!!! ----- ----- (I had to say it!) LOL!!! ----- ----- GO GO GO!!! NASHVILLE NEWS!!!!
3	4	hey brandon. ----- whoa i havent talked to you in forever. ----- well that might be, because everytime i was at the rink, you looked at me like you didnt even know me. ----- but thats okay. i guess ----- it kinda hurt my feelings but w..e ----- i still love you too. ----- i miss you ALOT. ----- and yeah my dad is pissing me off really bad. ----- i miss you. ----- brudda<3
2	1	Hey! We can tell stephanie made this her pictures are all over it!!:) Im gonna go get the pictures from the party developed!!!
2	1	Hey Betty, It's ME Zoink...How are you lately? :) xXx
2	2	Hey..uhm wo are you.? apparently you know me and all my friends and we have never ever even heard about you. Can you plz plz plz with a cherry on top tell me ho you are?
2	3	hey whats up? not much here...just got home from work...and really bored lol.
2	1	waddup head ;P jus showin u sum luv. holla atcha boy!
1	2	Heavan do u like magic? ----- I didnt think u did but if u dont y u talk to tricks?
2	1	haha, k kellen, we need to get you some more friends...and more pictures and fun stuff!!! you can find thi and marc under my friends :P
3	1	Go to bed now. I love you!!!
2	1	Hey just passing through to say Hi and let you know I have A new saturday Spot in Jerz Called feel good lounge... Starting this Saturday... let me know if you can come through... ----- ----- PS when you get a chance check out my new song The Things You Do with Nina Sky and Red Cafe... Thanks...
3	1	Yay!!! You joined myspace!!!!
1	2	stealing
2	1	Just wanted to say HI!!! & 2 see how u r doing. All is ok on my end. ----- Love, ----- Traci
2	1	Twas nice seeing you and the girls this X-mas. Hope you have a great New Years.......Don & Sheryl
2	1	How's Maine? :d ----- I like live in Rhode Island now.. like about 4 hours away from Maine itself so i hope maybe just maybe to attend the family picnick thing :O
3	1	i am good. i got just Engaged to my gf!
1	2	whats up ugly
2	1	Happy birthday Abby!
5	1	Hey baby, just wanted to tell you how much i love you, and that you are such a great father... our son will grow up with the best parents!!!!
2	1	heyy u need more comments.. soo here they are...lol
1	2	was up con i call you fool .......pick up homie
3	1	best couple right hereeeeeee!
2	1	whats up. ----- ask fes to add u to his friends list.
2	2	that shirt says..... this is what cool looks like...LOL? I guess he thinks he is cooler then he is
2	4	Hey u fucking punk did u forget about your people or what. Wait till i see u, u are a dead manhahahhaahaha. By the way tomorrow i go the 38th MP's and get my packet. I already have my 322R and i am on my way... Hit me dawg later....
3	2	we all miss u like hell. i cant make it sun cause im goin campin wit my mom but i wish i could b there. wana c u belly u need to send us pic of u and u little gurl i still have the one on my phone. u were a joy to work wit and no one can replace u. if u get bored and need money in a few years u know where to go lol ttyl muah
2	1	hey prima just droping bye showing u some love well hopefully ur doing go with my primo latez talk to u laterz
2	1	Thanks! You can, but it'd be more like the "Fred" from "Scooby Doo" Freddie Prinze. Anytime you're home, let me know, and we can play.
3	1	simply amazing.
2	3	If I didn't know better I'd say you wrote this, anyway thought you might like it. ----- ----- Now I sit me down in school ----- ----- Where praying is against the rule ----- For this great nation under God ----- Finds mention of Him very odd. ----- ----- If Scripture now the class recites, ----- It violates the Bill of Rights. ----- And anytime my head I bow ----- Becomes a federal matter now. ----- ----- Our hair can be purple, orange or green, ----- That's no offense; it's a freedom scene. ----- The law is specific, the law is precise. ----- Prayers spoken aloud are a serious vice. ----- ----- For praying in a public hall ----- Might offend someone with no faith at all. ----- In silence alone we must meditate, ----- God's name is prohibited by the state. ----- ----- We're allowed to cuss and dress like freaks, ----- And pierce our noses, tongues and cheeks. ----- They've outlawed guns, but FIRST the Bible. ----- To quote the Good Book makes me liable. ----- ----- We can elect a pregnant Senior Queen, ----- And the 'unwed daddy,' our Senior King. ----- It's "inappropriate" to teach right from wrong, ----- We're taught that such "judgments" do not belong. ----- ----- We can get our condoms and birth controls, ----- Study witchcraft, vampires and totem poles ----- But the Ten Commandments are not allowed, ----- ----- No word of God must reach this crowd. ----- ----- It's scary here I must confess, ----- When chaos reigns the school's a mess. ----- So, Lord, this silent plea I make: ----- Should I be shot; My soul please take! ----- Amen
2	1	X-BOX 360 FOR HALO 3 DUDE!! YOU'RE TOO FUNNY!!!
3	1	Thinking of you ;)~
3	1	watz gud sexi baby???jus stoppin by 2 show u sum luv on ur page!!!holla biak!!!!
2	1	thanks yours are pretty good too!
2	1	Thanks for finding me. Cool page. Keep the Metel alive. Best of luck.
2	2	Cal me bitch! LOL! What are you doing this weekend? Camping?
2	1	hey how r u??
2	1	hey hows u??? u home for xmas time???
2	2	I thought you could appreciate the absurdity of it all... ----- ----- -----
1	1	hey watsup, are u goin to ellenville for memorial day weekend this year?
2	1	lol sweeet,,,,,, frm b-ham ma lady . hopes ur all gd ne ways , ----- wb brynn x
2	1	Mommyhood has been great. We are getting ready to move up there. So yay!
2	1	hi mom, i'm pretty good. just trying to meet everybody
2	1	just wanted 2 come thru and say thanks 4 tha friend request... take care.. and don't b a stranger
4	1	HEY! GOT THE PICTURES..CAN'T WAIT TO HOLD JADEN HE IS BEAUTIFUL...I SENT HIS PACKAGE MON SO HOPEFULLY IT WILL GET THERE SOON..ALSO YOURS, MELISSA AND JADENS CHRISTMAS IS ON THE WAY TO..BET YOUR GLAD TO BE BACK IN GUAM WILL BE GLAD WHEN YOU ALL GET TO COME HOME..LOVE TO ALL MAWMAW
1	1	was just strolling by...how's life over there?
1	1	Put me in ur top friends!!!
2	1	Nice meeting you the other night! Tell Christina she needs to get with the program so she can actually have a drink at dinner one day! haha! ----- -Ashley
1	3	loserific.. thats u.. i will slice ur neck with a battle ax
3	1	Thanks for looking me up and adding me! I'd love to stay in touch. Andy and Cory became my new "sons" over the last few weeks.Such polite, handsome young men!! Julie and Leann became my sisters, having gone on this journey together has forever bonded us!! Let them both know that as soon as I hit Walmart on Wednesday for ink and photo paper that pictures are on their way!!!!
1	1	hi tim
4	1	My dear, I hope you got home okay.... heard you were half way... Lawrence has given Chris hayfever, but otherwise is mostly sleeping on your bed... I'll be sure to boss him around soon, get him to make my bed and pack my bag :) I will miss you though I have not seen you often enough. Postcards will be the new communique, and maybe once in a while you can check your myspace or shock horror, even your email! Hope you feel better, big hug, lots of love, Kate XXX
2	2	Hey there how have you been I saw you driving Saturday I think but you never looked over
2	1	hey saw that you did not have a comment so I thought that I would drop one off!!!
1	1	what up pimp juice?
2	1	*smiles from ear to ear and hugs josiah back* im glad you like it .* he walks up to layel* qhat would you like?
2	1	brah...what you been up to? I'm comming cali in three weeks if you like hang out.
2	1	thanx for the add!!
2	1	enjoy ----- .. width="425" height="350">
1	2	you dont have all the intresting stuff up on here about u like where u were born and all i think that kinda stuff rocks u just put the basics and u need alayout get busy bro...lol
2	1	Hey there. Long time no see :)
2	1	Happy Birthday!
3	1	i love you
3	1	----- ----- ----- ----- This ----- is ----- SO ----- funny! ----- ----- ----- -----
1	1	west west
2	1	well sup johnathon C? Haven't heard from you. Call me again sometime.
3	1	Awww Chou, ur babies are so cute! They're so big now....especially ur daughter..she's beautiful.
3	1	Happy Mother's Day Monica! Hope you are having a good one!
3	2	Guess what I called and got today??? Yup, it's taken care of...finally. Thanks for making me do that :-) ----- ----- Great pics you posted on mine and Amanda's page!!! I guess paybacks are a bitch huh...LOL
3	1	aww i miss you too! i'm coming in town for fall break this wed-sun so i'm coming to visit you on thurs so you better be working!!! ahh!
2	1	hey!!!
4	1	hey baby ----- wanna go to the club tonite? ----- u looked hot yesterday ----- i love u so much ur the hottest girl in the world ----- ----- love you so much ----- -Brad
2	1	Most def give me a call-maybe we'll go to Village Inn!!:)
2	3	hey little hooker i am gonna miss you!!!
2	1	yo John! its been good, i'm a senoir now! hows college treating u?
3	2	Tell Justin I'm sorry and I love him soooooooooo much!
1	3	Nothing much ... Just here BORED !!!! Can I get a job .... Save me from this boredom ... :)
4	2	Hey baby just wanted to say hi and I love you!!!Hope you are keeping out of trouble!!I miss you and can't wait to see you again!Till then....... kisses!!
2	1	Thanks for the add Jeremy!! Gotta love those Macross toy pics. Sadly I don't have them anymore...
2	1	merwin it is hugo i aad you as my top firend
1	1	hey whats up
3	3	Well, my "lovely" is gone, but never forgotten. ----- I miss you SO freakin' much! ----- I hate that our schedules kept us apart. ----- And I'm so sorry for not being there for you when you needed me. ----- But I'm sure you've heard me say it already... ----- I loved you like my best friend. ----- And I pray that I get to see you again someday. ----- ----- Love ~ ----- Your Lovely
2	1	yo is conrad at home??
2	2	Considering you've lost about 100, I guess I wont be seeing much of you anymore.
1	3	All of you are OLD!!!!!!!!!
3	1	you one flovarful bboy man..love seein you get down and rep it..you look like you always have fun..haha..it was dope to watch FS kill it..stay up bro..see you soon..next time villn and i will be in it..PEACE ----- ----- MPACT
3	2	Ha, sorry I haven't checked my myspace in forever and I just got you r last comments. I left that gift in appreciation for your generosity in letting me borrow your truck; I new you would hold it dear to your heart. I was going to replace the cubs bat on teh keychain, but I couldn't find a bat like the one that you have. And no we did not get the chance to go out to Springfield.Nice background *cough*
2	3	Hey hoe bag! Go take your blood pressure again! lol.
1	1	GET AT THA DEFAULT
2	2	hey girl, where have you been...I missed you after you stopped coming to classes at image. I looked for you at graduation but you weren't there. How are things going with you? Get any gigs?
3	1	WOW! A thunderstorm! I love thunderstorms.They can be exciting! TTYL! Auntie Tiffy
3	1	hey hows you? ----- ya have a good night the other week?? ----- xxx
2	1	We are well... Hey I'm having a birthday picnic on March 15th.. Think you could come?
2	1	zdr. macka kak si skupa? ----- mnogo si sexy..are da mi doidesh na gosti?... ----- ----- ¢¾Roses are ----- red ----- violets are korny, ----- when I think of you ----- Ohh baby I get horny, ----- Eat me, ----- Beat me, ----- Bite me, ----- Blow me, ----- Suck me, ----- Fuck me, ----- Very Slowly, ----- if you kiss me, ----- don't be sassy, ----- Use your tongue and make it nasty!!! ----- Pass this on to atleast 8 people... If you get it back atleast 5 times, you know your a SEXY beast ----- PASS IT ON TO ANYONE YOU THINK IS FUCKING SEXY¢¾
2	1	haha prolly was =] but i guess theres a time for everything lol ----- i'll prolly meet u next conference or sumthing :p
1	1	St elizabeth ann seton hospital-Long term care patients. They moved to layfette from kokomo. look it up online and apply they are always hiring. ttyl..dana
2	2	Did you and Gordie take those pics at the same time???? weirdos..lol
2	1	haha the first half of high school, the other we were opposites! and it doesnt matter your in college now lol
3	1	HAPPY BIRTHDAY BEAUTIFIL...HOPE YOU SEE MANY MORE..BETTER YET I KNOW YOU WILL...GOD BLESS YOU..STAY UP
1	1	Hey dude
2	1	bout time tOo! lol naw buh thx chu fa "un-lamin" my page lol it look real good now =]...SIKE! naw j/p doe =] anywayz i was jus comin thru 2 bless yo page an also tell u gOod luck wit those exams an dun 4get yo helmet, i mean thinkin cap =] be easy Mr **huGgz&&mwaHz** ----- ----- *=x EmMy x=*
3	1	I miss you to you cutie!! Tell your mom I miss her bunches tooo!!!
2	1	WHO-DEY AND THANKS FOR THE ADD! K-KIDD
1	4	spam spam spam, quit fucking spamming bulletins... your not really a 21 year old woman.. your a fat 40 year old man sitting in his mums basement wanking all day spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam spam
2	1	BUTTERCUP!
2	1	thanks!
3	1	HAPPPPEST BIRTHDAY STARRRR!!!!!! ----- WE GONE GET IT ON N POPPIN' DIS WEEKEND SO GET READY..........SEE U LATA MUAH
2	2	wazz up fool how u dooin man u get that shit fixed on ur car or what...
2	1	JUST COME'N THRU TA SEE HOW UR DOIN LEAVE ME LUV TTYL
2	3	JUST WANTED TO SAY HELLO! IM GOING TO CALL U ABOUT GSI...I THINK I FUCKED THAT UP :( BUT ITS A GOOD PLACE TO WORK FOR. ILL TELL U MORE ABOUT IT...
1	1	6 Years of Withstand - Wicked Shivers -----
2	1	HHHHHIIIIIIIIIIII HOW U DOIN THERE PAL......LMAO
2	2	hey, i have to go to a party with jason's friends :( you guys should come over tommarow. let me know....
3	1	Right on another Taurus on the cusp, congrats, and happy birthday, I knew there was a reason I liked your smile
2	1	hi mom!!
4	1	hehe very good choice n very sexy lol :) god i think of the greatest names hehe silly bugger me n sophie r gonna ave words wit the dude in charge lol :P gooody n glad ur okay u n louis all good? love you xxx
4	1	This was absolutely wicked, I can't wait to come again oh yeah!
2	2	Hey! So haven't heard from you in a long time...what's up with that! Well, I wouldn't mind hearing from ya...when you're not too busy. ----- ----- ~Liz~
2	1	a yo telemundo i will drink a few for u at the reception
3	2	feels so sorry for all the women that missed out on such a great guy that i have found!! love ya!!
2	3	how am i a hater you fucker so do you have a girl yet or are you still tring to get back with April yall was such a cute couple what ever happened but let me tell you this she looked so much happier with you then that fag mike well talk to you later!!! ----- ----- ----- megan
3	1	yo yo yo brotha!! wats goin on wit you? hows high school for ya? just sendin my luv from mississippi!! well be good and dont get in trouble! always remember i love you and hopefully i will be out of "A" school and be homw for the holidays. maybe around thanksgiving. i get 2 weeks leave!!
2	1	Sup man hows it going in san antonio.
1	1	yea but but hit me up 936-572-2393
1	1	who are you ?
3	1	About time lol......BRO keep up the good work and i wish u Good Luck This year
3	1	Happy, happy Birthday....it's a great day and you are a great friend!
3	1	Sexy Baz, Disco Baz, HOT!! ----- xx
4	1	I like it how I saw you at Kandyland 2! ----- And I like it how I have a picture of Seth grabbing your boobie. ----- MWAHAHA. ----- I love you. ----- And I was really happy that I saw you. ----- You should go to Gettin' Lucky. ----- K BYE! ::waves frantically:: ----- ----- <333: Monique
2	2	Tell your gay boyfriend to get a myspace page!! hows it going? cant wait till the rounds...
2	1	hey mike just stoppin by yo page to show some love aiight don't act like u don't know how to return it.
1	2	ey ur not 19...
2	2	Ill bet. Its alright, hide your true feelings.But I still miss you guys!
4	1	hey hottstuff! just wanted to say that I LOVE YOU!!! hope you like this!...?
3	2	I MISS you mi amigo. How are you? ?
1	1	do you recognize my song?
3	2	I miss you too!!! Come see me soon!
2	1	Well some girls av gotta be reminded once in a while.Seriously you are x
2	2	FOLEY WE SHOULD GO PARTY FOR CINCO DE MAYO...UR MEXICAN RIGHT! LOL!
2	1	hey thnxs 4 the pic comment hows u? no spoken 2 ya 4 ages xxx
2	2	hahaha!! shady asss!!
3	1	i looked at the picture, she is adorable.
2	1	psssst, psssssssssssssst, hey you. wassup
2	2	what up buddy. havent seen ya for awhile hope all is well and u makin it to classes. No u heard about steve gettin the boot at our internship what a dumbass but i got a good laugh out of it
2	1	Yes, I Do own shirts, and believe it or not, most of the time, I wear them too lolol
3	2	oh ZERMEY! haha welp your wife just wrote to me so i decided to write to you too, dont you feel specail! Im so stoked to see you and the fam (holly and the puppy)! all i have left to worry about is this last week then im golden! Big gulps huh welp see ya later! ----- ----- Kels
1	1	what part of dundun do u live at
2	1	he he cool
3	1	Matey you getting the 300 back tomorrow afternoon yeah? ----- You wanna take your ski stuff out of my locker before hand so i dont forget? lol ----- Cheers for the present again, you're actually the biggest legend. ----- Geog buddies for life (Y) haha ----- xxx
3	2	CONGRATULATIONS! Well, that is if he shows up...LOL!
3	1	hey wuz up sexy im jux drppin some love for you
3	1	lily thanx for my new camera love ya girlie!
2	1	Hey you!! I'm coming down to LA and I'm going to be staying with Christina & Randy for a night or two July 19th.....I have a conference near LAX.....maybe we can catch each other?
2	3	hey fucknuts when are you coming back
3	2	YA!!! i am the new member of HD and we will kick some baily AASSS
1	2	mudd butt
3	1	merci for your comment! how are you? and your music? you'll come to Hungary this summer?? it would be awesome. ----- puszi, Zsuzsi
3	1	dave just waned to say thanks for the cruising guide. it saved my life to many time to count!
4	2	I'm gonna go ahead and wish you happy birthday now 'cause with how often I've been on myspace/facebook lately, I will have missed it by several months if I wait a moment longer. HAVE A LOT OF FUN! And don't walk down any dark hallways. Terrible people might try to scare you. ----- ----- But...I'm over that. (Did you know the trauma therapists in Seattle are some of the greatest in the nation?) ----- ----- I had fun dancing with you a few weeks back - did you guys ever go on that double date you were mentioning? Well, I hope life is going well and that you're enjoying basement life. I miss it. Take care and I'll see you hopefully sooner rather than later!
3	2	Hey bro. ----- I stole your idea. I'm sorry. ----- But I love it!!!
2	1	It was a late night in the club; she was winding and spinning around the pole as if she was an angle on ice. Her audience was amazed as she was able to bend in many ways. Ruby twirled around once more as her hair moved with her body. The music filled the place and there was more drunk bastards filling the place then usual, she watched from the corner of her eye as they tried to get a feel when she bent forward. She placed both hands on the pole as she pulled herself up she bent backwards spreading her legs apart slowly moving down the pole. She spun to the bottom as she finished her routine. Claps and whistles from the men filled the room. She smiled as she walked down the stairs and over towards the bar where she got herself a Martine.
1	1	Yo....
3	1	HAPPY BIRTHDAY,daddy ----- (:
3	2	Hey leah how ae u? hows it going in good old kett? is the work gd? and how is simon doing? its awesome here have bin out loads and am very tired but it is all good. had my 1st lectures today aswell. ----- catxxxxxx
2	1	my site the bomb hahahaha
1	2	ur space is tres nul...
2	1	Yeah, what Tony said. Are you coming to Vegas with us in March?
2	1	HAPPY BIRTHDAY GOOSE!!
3	1	your family will be in my prayers! ----- -Love tay
2	1	hey chris whats up hope everything is going alright for u and marry early X-mas
3	1	bish ----- I popped your ----- "comment cherry" ----- now what u gonna do ----- mwahahahaha ----- you r gonna get ----- myspace pregnant ----- =] ----- but boyah im out ----- so much love n lata ----- &hearts &hearts &hearts xoXox &hearts &hearts &hearts
2	1	Ashlee laughed as she closed the door to the joining rooms and laughed "Sorry nope, It's ashlee, jennifer isn't here yet, and she wouldn't be coming in from that door" Ashlee said with a laugh as she pointed to the door that she just came through. Krys seemed a little different then Ashlee thought but she'd learn to deal and like this girl. Ashlee went over and sat down on one of the two beds that were in the room looking out the window. ----- ----- There was a bird that landed on the railing of the balcony that was for the two joining rooms, and Ashlee smiled. Then she looked back at Krys putting all of her things in the dresser and hanging shit up. Why bother hanging things up if you dont need to? "So you stayin for the whole summer to?" Ashlee asked her. It was June 20th. The first day that everyone was going to be there, but some of the people had to leave early, ashlee just wanted to make sure the Krys wasn't one of them
2	1	Waz ^ homey hows it hangin????
2	1	good stuff. xxx
2	1	o hello christina (tanishas mom) :D ----- ?
3	1	~**WEll hello there my lil harry potter!..lol..how are you doing? Better be good! well, tell your mama, i said, Hello!...talk to ya laterz...MUAH!**~
1	2	u big wet fart
1	1	Sup?
3	2	i like how i totally take over all your myspace pix hahaha ----- it was really good seein you this weeknd, unfortunate that we all had to see eachother under those circumstances.hope your doin better, get ahold of us some time come see our shitty apartment we miss you =)
1	3	U Suk!
2	1	Everybody's gotta have their fast toys!
2	2	you don't even WANNA know what it's gone take fa me to let you in the studio...lol
3	1	hey cutie ----- merry christmas!!
2	1	----- heyy, whats up?
4	1	JUST WANTED TO SAY THANK YOU FOR MAKING ME A DADDY AGAIN AND THAT I LOVE YOU
2	1	heyy bud... it was good seein u the other day at the movies...we should do it again sometime
3	2	haha kool kool ...wel i took a tad older dan i used 2 now :D lol! nufink reli jus being a bum as usall :D munchin away da norm lol xxxxx
2	1	Wassssup Cashflow!
1	3	Dont even think about the possibility of there being three. Thats way too much for anyone to have to cope with. ----- ----- Bring a tranquilizer gun just incase!
4	1	Can't wait for Saturday!!! I am so excited!!
2	2	til october....... ----- gahhh, ----- thats a long time from now ----- oh well...... ----- so whats going on down in cleveland??????
1	1	I really shouldn't be asking you for this but I want it so bad don't get me wrong it's just that I haven't had it for a long time I could already feel it going in so hard and coming out so soft and wet. No one has to know about this, I'm desperate, but your help can be very grateful you must think I have a lot of nerve asking you for this but i can feel my tongue around it sucking all the juice out until there no more left, this has been on my mind all day long and I hope I'm not being forward but can I have a piece of gum? -----
2	1	ehhhhhhhhh wat is up
1	5	On some real ass shit stop leavin fucking message on my page bitch or ur gonna see how many bullet it will take to drop ur lil ass and don't act like my brother won't fuck up u aint know fuckin blood clown ass nigga
1	1	IDK u look like u just listen to a lot of rock
1	1	hi
3	1	TIM!!!!!!!!!!!!!!!!!!!!!!
2	2	ur page seemed to b lackin sum flava and SEXCINESS and most importantly sum WIT so who better to give u sum then tha SEXY ASS SENIOR WHO WAS VOTED WITTIEST OF 2007???????????? ----- ----- i's here NOW. ----- holla
1	1	You know when you and Dan ok for <Megazone
2	1	yep! what have you been up to?
2	1	Hey Michelle, how are things going for you guys. My wife and I are living in Pa. now with our first child on the way in Dec.
2	2	yea i know!! everytime i work out a plan to it falls through! ive had to workthe past several mondays and now were going outta state..but ima come when i get back which'll be in 2 mondays i think...anywho...ttyl gubYE!
