mean pos	mean neg	Comment (All)
 1	 1	they had a new one after the movie with the town in shambles...
 2	 2	'I predict future happiness for Americans if they can prevent the government from wasting the labors of the people under the pretense of taking care of them. ' <br><br>'When the people fear their government, there is tyranny; when the government fears the people, there is liberty. '<br><br>-Thomas Jefferson
 1	 3	Two things. The natural cycles take hundreds of thousands of years, not tens of years.<br><br>Secondly a rise of, say, 4 degrees centigrade is pretty much game over for society as we know it. <br><br>Common sense is no substitute for knowledge, as you've just proved. 
 1	 2	From wikipedia:<br>KDE 4.0 released - 11 January 2008<br><br>Who's copying who now?
 1	 2	No, Don't They. And Will never
 1	 4	You're an idiot, zendez1. You have no idea what you are talking about. Do you honestly care what happens to these assholes? Personally, I wouldn't feel bad if they got killed somehow.
 2	 1	That 'yummy' theme looks like a Tiger app. The default theme looks correctly Leopard-ish.
 1	 4	die
 2	 1	Made in the US ;-)
 1	 4	Honestly i really hope these idiots get whats coming to them, this is just so wrong on sooo many levels, i really hope they dont get just a slap on the wrist they need some serious consequences!
 1	 3	guess that 'splains the comment getting dugg down...<br><br>i forget sometimes that mob mentality rules, even on teh internets<br><br>
 3	 1	I don't work. I don't have kids. I do what i want, when i want - i am free.
 1	 1	It would also go against Richard Dawkins' beliefs.
 1	 1	Several links to iReporter pages have already been linked in the comments.<br>
 2	 1	The truth is out there
 2	 3	A clever joke, but never tell it again if you ever want to have sex with a woman.
 1	 1	that's what she said
 1	 2	only 15 comments... quick sickthoughts... think of something intelligent to say......<br><br>I can has comment diggs?
 1	 1	I thought it meant 'quoted for truth'.
 1	 2	I'm still waiting for MS COFEE.
 1	 3	Why make jokes, Family Guy writers? Just reference a stupid internet meme and the millions (?) of idiotic fans will go nuts!
 1	 1	Needs more bacon
 2	 1	100 billion trillion Earth-like planets containing life. Amazing. Now how about the other planets that have sentience that isn't defined by the term of 'life' as we know it?
 2	 2	Amazing -- the power of an orbiting fleck of paint. The velocities these particles achieve is astounding. It would seem that 'Kessler' was right - and attention needs to be given to the space debris problem. Somehow, I can't quite avoid picturing a scenario where warring countries decide to blow up each other's communications satellites. A lot of our military weaponry and defense systems rely on satellites for GPS and remote controls, and our ABM systems depend on an intact communication system. So far, Russia, US, and China have all shown that they can blow a satellite to smithereens. So if Star Wars ever gets here, there will likely be too much resulting particulate matter for normal space capability to survive.
 1	 4	I dugg you up, and then read 'I am sure anyone who behaves like this has suffered much to become like they are.' and promptly dugg you back down.<br><br>No, this kid probably didn't suffer fuck all. Chances are this kid is a sociopath. Even if he did suffer in life, it's no fucking excuse for this.
 2	 1	Can there please be a Blue Screen of Death theme park ride? Please?
 1	 2	Also known as a 'Mini-Layoff'
 1	 3	And you wonder how the Nazi's could find people to run they're camps. I'm appalled to why the military did not protect the people from a government that behaves like this. When basic liberties are removed and enforced this way by the government and military its own people are the next victims. How many young dead Americans soldiers now? The military should invade that ranch in Texas instead and go after the real problems...
 2	 2	Obama stated many times on his campaign that he wanted to give more funding to Churches and to empower them to help to their communities. I don't know why anybody is surprised by this move. Did you actually listen to what Obama was saying and read about his policy during the campaign or just buy into the ultra left wing image that the media and republicans painted of him?<br><br>Also, despite what you may think, most churces are not the rabid evangelical type and do a lot of good for their communities, especially in inner cities. Obama made his early political career as a community organizer working alongside churches. This is exactly in line with his character.
 1	 2	How many times did the article mention 'occupation'?<br><br>Zero.
 3	 2	McCain has run for President several times and refused to release his records from college or the military. Dumbya didn't release his either, they were leaked. We still haven't seen that glowing record of his AWOL years from the National Guard.<br><br>An NO ONE, I mean NO ONE is even considered for Harvard Law without exceptional records. To be on the Harvard Law Review is reserved for only the top students and to be top dog, editor, we can safely assume that Obama never took a 'History of Television' course in under grad for an easy grad and that he never received as much as an A- in anything he did. Face it, he worked his ass off and he is a very smart man.
 2	 1	Some interesting thoughts concerning Christopher Reeve's Superman
 1	 2	unfortunately i feel this was her death sentence
 2	 2	Coming to bat for Louisiana, TheAmazingKort.<br><br>Well, I have to agree that this is definitely a leap backwards for how the rest of the nation thinks of Louisiana. But just like everywhere else, there are probably going to be more idiots than there are rational thinkers. Included in those idiots just so happens to be our governor. It's a sad state of affairs, but it's a reality for us. I, and many others I know, do not and have not ever supported Bobby Jindal in his decisions to do anything and I for sure didn't vote for the guy.<br><br>So I'm asking nicely, please don't pigeon hole all Louisiana residents, some of us are smart enough to wipe our own asses. 
 1	 3	Bush had been getting intelligence reports since he was elected- 11 months before 9/11 occurred. 9/11 happened during bush's presidency plain and simple. He had plenty of time to do something. Beyond that, just because clinton dropped the ball doesn't actually excuse the fact bush was reading my pet goat during 9/11, I call this kindergarten ethics. Thank god you nut jobs were voted out- say hello to reality GOP.
 2	 2	@TinmanHero - The Bible is the word of God written by MAN. It is a true collection of stories written as lessons. You don't have to take the actual words literally to be a believer. I am a Christian but I don't think that the heavens, Earth and everything was created in 7, literal, days. Seven days could be tens or hundreds of thousands, or millions, of years. 'Soon' is given as the time when Jesus will return and we all know that soon to us obviously isn't 'soon' to God as it's been a couple thousand years so far. As an engineer I am well aware of the mountains of evidence of evolution and fully believe it to be true as well. The two are not mutually exclusive.<br><br>You will say that it awfully convenient that we can't prove God exists. But I tell you this...It's awfully convenient that something is either fully, literally, true or it isn't true at all. I think you need to think more fully, and critically, about the possibilities that exist rather than claiming something isn't true because there is no proof, without any proof of your own.
 2	 2	Better living through nihilism!
 4	 1	Super Mario Bros showed us how platformers should play, Super Mario World showed us how beautiful a Mario game could look, Mario 64 came out and said 'woo! 3D!' but Galaxy is the first one that pretty much nailed all of it and still remained fun. I don't think I have wanted to put the controller down at any time while playing Galaxy.<br><br>Super Mario Galaxy is the best Mario Game. Possibly one of the best of any game.<br><br>Except Alex Kidd in Miracle World...
 1	 4	Facebook, who cares.. Sad muppets vying to be more popular than each other. Stupid applications and even more ridiculous status updates. Load of old bollocks!  <br><br>Burried for containing the word Facebook!
 2	 1	Well, he's allowing someone else to present their case. In the interview he questions executive pay caps. He does actually argue the case of the executive. However, you do make a good point.
 3	 3	And I think you are a slanderous and ignorant fool, mostly because Rush doesn't use drugs any longer. Great how free speech works, isn't it? I mean, where else can all the people who don't know anything get to talk and then I can show up and show them how ignorant they are? I love it!
 2	 2	I'm glad someone remembers that poor little boy torn from a nation of freedom and sent back to Castro.
 1	 3	What the fuck happened to the Hippocratic Oath? Any actual doctor doing that brings disgrace to the entire medical community.
 2	 2	The human being created civilization not because of willingness but of a need to be assimilated into higher orders of structure and meaning. The individual desires judgment. Without that desire, the cohesion of groups is impossible, and so is civilization. First, judgment came from the gods. Then, it came from celebrity (the observation and judgment of others). Now we can implement the same functionality with data-mining algorithms - our next judge will probably be an omni-present self-aware system that we build ourselves, which eerily echos Voltaire.
 2	 2	I have to agree with the Jackson thing, and if we agree that the effectiveness of an administration is the benchmark, then you may have to put George Bush in the top 10.<br><br>You may not like his policy, but he damn sure got it done.<br>
 2	 1	was not even surprised read Wii first :P
 2	 1	Hybrid F1!!!
 1	 2	Damn for all that hype it wasn't all that funny. 
 2	 1	this is true, however the first one does function as a stand-alone movie. Just like star wars ep. 4
 1	 1	That's why I run my card counter on a Commodore 64.
 1	 1	8 engines per car for the season. FIA wants the teams to build more efficient engines/gearboxes that can last for more than one race.
 1	 2	Beat me to it.
 1	 2	God damn patent wars. 
 1	 2	Buried, as I didn't see any nuke go off. You can make any zombie dance to Rick Astley.
 1	 2	Umm, the corporate world is not like the consumer world. None of the Servers we buy at American Express 'Come with Windows Server' preinstalled, we must pay for a license for every server we install it on. <br><br>What planet are you on?<br><br>
 2	 1	Can't wait to see pics... I'm either getting a marq or borg as my next gun
 1	 2	We have conclusive proof that that priest is harboring weapons of mass destruction. <br><br>Oh and it's not 'alliance'. It's 'coalition of the willing' now.
 1	 2	wtf, this article and this comment thread is a perfect example of whatever the article writer is talking about, of which I have no idea. Is this really a problem for anyone who isn't well entrenched in the gaming industry? I have no idea what the writer is talking about as he cites no examples, and it amazes me that everyone on this thread is more or less agreeing also without providing any examples except for yahtzee. Maybe I'm just not 'in the know', even though I read at least 3-4 gaming sites daily? 
 3	 1	Dugg for cute bear :D
 1	 2	SPOILER ALERT: You will die alone.<br><br><br><br><br>Not directed at you, 007kz.
 2	 2	I'd like to take her for a test drive to check the tatt personally...
 1	 3	* loser. <br>I'm leaving the ad hominem attack alone, but where are you conjuring this fear of 'THEY'LL TAKE MAH GUNS' from? Any source? Or are you just like all the fat white sellers I saw at the last gun show I was at?
 1	 2	The US Post Office posted a $5.1 BILLION loss in 2008. If the Post Office really needs people to run their company into the ground, my 5-year old could probably do a damn fine job of it, and he'll only charge $400 (the cost of a Lego Death Star), not $800,000.
 1	 2	Another statement from the writer of the blogpost:<br><br>'Worse yet, the noise-makers on the blogs are attacking Marcia for demanding justice in this case because they think she's attacking Muslims.'<br>
 1	 1	CV, Books, Patents, Video, Conferences, Workshops, Expedition, IUMAB, Research<br>
 1	 2	If this had Michael Phelps in the title, it would probably be number one right now.
 2	 1	Yeah commenting about digg on digg is unrelated<br>Gold star.
 1	 2	The current beer tax in Oregon, according to the story I saw on the news, said the current tax is less than one cent per pint. While I'd say (as an Oregonian and a beer drinker) this is too minimal, and I *would* support a tax increase (we have such a budget shortfall here they're talking about closing all the public schools in April because we can't afford to keep 'em open), an 1800% jump isn't a reasonable amount in my book.<br><br>It should be stated for the record that a barrel of beer equals two kegs, so a $50 tax per barrel works out to $25 per 15.5 gallon keg, or about 20 cents per pint at a bar.<br><br>Of course, area brewers here are claiming it's going to raise the cost of a pint by $2, which is ridiculous.
 1	 2	Sorry, not the case. This cop did everything he could to get Phelps arrested, but in the end there just was not enough evidence. A picture of an empty bong, without showing pot in it, without showing Phelps inhaling, and without an admission of smoking pot will go nowhere in court and the cop knows this.<br><br>Don't give the guy any extra credit.
 1	 2	72% of the 49% of the 27% when including the 18% of the stereotype group of 19%.. These studies don't mean jack.<br><br>First of all you're 'surveying' which means the information is already twisted by the people answering, second of all your group is insignificantly small compared to overall gaming audience which skews the results even further. <br><br>With no indication of where the group was picked (as in what part of the fantastic little globe of ours) it skews the results even further - certain parts of the world seem to be in constant state of depression anyway, judging by the medical sales at least.
 1	 2	I think prostitue is some kind of foreign word.
 2	 2	He's some friend to stick around and help a friend being robbed. I actually know some people that would back away and yell advice, or run. <br><br>This one guy I know, he's not my friend, but three other friends and I lured him into the woods and then one of the friends appeared out of nowhere and started 'raping' our other friend. Three to one, you'd think the plan would be to take the 'rapist' on, but no, this guy was scared shitting bricks and wanted to run. Then again the fact he doesn't respect women's rights and stuff might have been a factor. Still, I wouldn't depend on him to stand up to a five year old. I don't think he ever went near the woods again. 
 1	 2	The rest is protectionist claptrap. It does not seem to occur to Buchanan that jobs are lost and gained in a vibrant economy. Prior to this depression, we lost a huge number of manufacturing jobs because of automation. According to Dr. Sowell, China lost the same percentage of manufacturing jobs that we did.<br><br>
 2	 2	It was the individual who believed the cat 'felt there was something wrong.' And you're debating on the cats 'knowledge' ?! Now, if you're really paying attention you'll put together a few things; notice that it is mentioned the cancer was in an early stage, and could have gone undetected for five or more months. The cats behavior must have seemed random or spontaneous to the individual (hence his concern being triggered by an event which wasn't normal). You can very reasonably assume that cat may have sensed a *difference* in the owners 'state' from one point in time to another. The cat doesn't need to think there's something 'wrong,' I'm sure if the cats senses were capable of detecting oder from the cancer then it was simply recognizing and curious about a change, nothing more.<br><br>The question of 'good' or 'bad' is irrelevant, it's people who determine that subjectively, well all animals eventually learn it hence being able to avoid danger. It could be just a coincidence, albeit an incredible one, the cats behavior was apparantly as 'recently odd' as the cancer within this individuals lungs.<br><br>It's possible this is a coincidence, and evidence from research suggests it may not be. I'm not going to make a decision either way, I'll just appreciate the new information I've been able to consume and learn more about it in time.<br><br>The important question is; 'could the cat have detected the cancer?' - Where on the body the cat was scratching is the only place I see the greatest possibility for coincidence. The detection of the cancer itself may very well have been real and without the need for the cat to 'believe it was a bad thing.'<br><br>IMHO.
 1	 3	The USPS is an obsolete, useless organization. <br>90% of what they deliver is junk mail that clutters the house!
 2	 1	nice work if you can get it
 1	 2	I agree, it was asterisked out for me and I sat there placing each swear word in the blanks trying to make sense of it. <br><br>
 2	 1	This is TOP news? =/
 1	 2	Feeling what pinch?<br><br>He's still worth *drumroll* BILLIONS
 3	 1	thank you for actually looking up what my comment was about and your completely right. dugg for accuracy
 2	 2	Apparently a lot better than before all the 'gun nuts' started carrying concealed, potentially preventing crime.
 2	 2	You don't need to read any reviews to find out which platform to buy a cross-platform game for. The correct choice is always the PC version. For so many reasons.
 1	 2	Did Hamas steal the candles while stealing the humanitarian aid intended for the starving Palestinians?
 1	 1	'Simple, the Flying Spaghetti Monster doesn't exist.'<br><br>Please substantiate this assertion.
 1	 2	Page 2 is never funny.
 1	 2	REPTILIANS! O_O
 2	 1	I agree. Wind energy has about half the carbon footprint of a comparable PV array. Neither produce CO2 when operating, but the manufacture, transportation, and installation is easier for wind turbines.
 1	 2	English fail!
 2	 3	I hate mac users because they think they are better than everyone else.<br>Apple's next campaign: We are for the snobby people who have bigger credit balances.<br><br>BTW, Being in College and majoring in Digital Media, I don't drive tractors anymore. I should change my username. I have not done a project yet that PC alternative software could not do.
 1	 3	no,no,no,no. nooooo
 1	 2	Only fools or tyrants would attempt to infringe upon responsible individuals owning weapons of self defense.
 1	 1	uhhh... what?
 2	 2	Yep. I'm over-eager. Go ahead and bury it.
 1	 3	PSN users? All eight of them? You bastard!
 2	 1	utorrent has a google filetype:torrent search box on their site :)
 2	 2	1- not a land grab? what is it then? a continuation of the statuesque? <br>2- what if hamas claims they are targeting military targets? therefore and civilian damage would just be collateral. just like israel claims.<br>3- democracy means you can vote for anyone you want. <br>4- perhaps they would negotiate if you took them off that stupid list and actually attempted to TALK with them, you know like people? <br>5- Britain had a conscience
 1	 1	Does a picture of their face count as real information?
 1	 2	Frost-Bush in theaters soon<br>I'm not a crook!
 1	 1	Rue is french for 'street'
 1	 2	why didn't they put the engine and propeller in the back? That thing would be a bit windy for the driver/passenger in that configuration.
 1	 2	So I guess what happens in the barracks doesn't stay in the barracks after all.
 2	 2	That seems reasonable for such a unique domain name. Maybe the government will purchase it off the guy to help bail out the porn industry. 
 2	 2	It's time to stop playing the blame game. What Bush has done might have been bad but I honestly believe in Obama's message of bipartisanship and understanding. Everything we do should be for the state, and a case against Bush would divide the country in twain (yes, I just wanted to say 'twain'). A case like that would make it difficult for ANY Republicans (who answer to their constituency) to work on economic packages with Democrats. <br><br>I don't think it's fair to let Bush off the hook, but right now his 'crimes' are less important than saving our economy, soldiers, and rights.
 1	 2	I have a nose-picker's cold right now.
 1	 1	And Heavies with Natascha!
 1	 1	you were every person in this thread
 1	 2	Global Warming = What lay people say<br>Global Climate Change = What's really going on.
 2	 1	No lie I just cleaned out my junk drawer and found like 15 cell phone chargers. So what I did is kept one and cut the ends off of the others and with a little electrical tape and some splicing I now can charge 15 different cell phones. I'm hoping to get my iPhone charger and my iPod charger in there next. 
 2	 2	When I'm lonely, I call up Tyler Durden for some beer.
 3	 1	He's hot. I hope I still have her sexual appetite when I'm her age.
 1	 1	Photoshopped...
 2	 2	Its not his fault, he was brainwashed by some fruity little club.
 1	 1	I was just about to post that.
 2	 1	You betcha!
 1	 2	no matter what happens people always find money for drugs and alcohol 
 3	 1	Looks like a No-Disqualification match in WWE. LOL. Or, two Kung-Fu Pandas fighting over the Dragon Scroll. The one with the steel chair is wicked, while the original panda looks soooo cute. Nice logo!
 3	 1	Dugg for being a funny comic.
 1	 1	AH - GRASS HOPPA.
 1	 2	Just so everyone knows. He bit the mans genitals off. Note to self: keep chimps out of your neighborhood.
 1	 4	You and the other cockmeats who dugg you are are neither the judge or jury. He is an American Citizen and has not been charged with a crime. Go to hell back to your third world military regimes. This isn't fucking Nazi Germany.
 2	 2	'The U.S. is Running Out of Rich People' is actually one of the less stupid things she said here.
 2	 2	on the more b-list end of this list, what about giovanni and marissa ribisi? (i know we don't like to count them since they're apparently scientologists, but they're not incredibly bad actors...)
 1	 2	Can we just put a Huffington Post feed on the side? Then people don't have to bother posting every Huffingtonpost.com article.
 3	 1	A Super Nintendo style Watchmen game where you can either be the the Golden Age Silk Spectre or Nite Owl. What a hoot!
 1	 3	I cannot even believe you are trying to make conservatives seem open minded and non-controlling. If it wasn't so damn sad it would be f'n hysterical. 
 4	 1	That was the best!
 1	 3	oh come on!!<br>S and B keys are not even close on the keyboard for an honest typing mistake...
 3	 2	You're a door gorilla and you managed to write a (reasonably) coherent sentence? I take my hat off to you, sir.
 1	 2	it is actually climate change, you say that theres record cold temperatures across the globe, thought about Australia lately? its pretty messed up. down south in victoria we have bush fires. extreme bush fires, that have been burning for weeks. now this happens every year yes, but not this bad. and just the other week NSW was the hottest part of the earth. now up north of Aus we have floods through north QLD. .. yes again it does flood in north qld.. but this is intense. <br>now i think this 'geo engineering' crap is bullshit, like we havent fucked around with the earth enough. why not get out and do some good, get solar and hydro and wind plants happening, yeah theyll cost, but we are actually running out of coal, and those emissions are doing terrible things. and people winge about the miners losing jobs? well its not like they cant go and work in solar wind and hydro plants... and now i hear people saying nuclear, yeah thats heaps clever, give USA and Japan the power to have nuclear weapons. way clever. and the nuclear waste? that wont have any effect on the environment.. not at all.<br>and yeah its all 'safe' but one fuck up and you've got deformities growing out of the ground, spreading through the ocean. whyve we gotta keep taking risks?<br>people need to pull their heads out 
 4	 1	Jason X was awesome - it was incredible the limits of believability they pushed in that movie.
 1	 1	Also known as hot pink.
 3	 2	'I hope it falls further.'<br><br>Me too - any bargain-hunter will love these low prices. My only regret is that I can't invest more than about $1600 per month...
 1	 2	Yet another lame submission that will hit the front page only because a power user submitted it.
 3	 1	I >3 FF 2 !!!
 1	 1	Simpsons did it
 1	 2	I was first. whaaa ;(<br><br>Mine is complete with the wiki link for added bacon value.<br>Digg is no fair whaaaa :(<br><br>:D :D
 2	 2	Esstee,<br><br>Read the article.<br>He wasn't attacked by his animal.<br>He was attacked by two other chimps at the facility.<br>His chimp wasn't even wild...it was domesticated.<br><br>There is no moral to this story other than the perseverance of the human spirit.
 1	 2	I went to an all you can eat chinese in Leeds UK, they had a section for english people and a section for the chinese, that section had chickens feet and stuff.
 1	 2	Huge moral hazard. The more they give you, the bigger the problem will be, as it artificially influences the housing market and encourages bad spending for short term gains and huge long term losses, not only from the buyers, but those who own the properties or intend to invest, particularly in low income housing construction. It will lead to a housing stagflation.
 1	 1	If you look up you'll find a post of his.
 1	 2	kinseyincanada: yeah so anyone with a cell phone should just throw it away and get the MOTOFONE F3, is that right?
 1	 2	Did anyone else think his voice was off this week? He said he was sick in the end credits part, but I'm wondering if it's just me.
 3	 2	Holy shit that's big!!!!
 1	 2	I guess that would encourage more walking and less driving. A similar concept was part of the platform of the Freak Power ticket that tried to take charge of Aspen in the early 1970's. 
 1	 2	I was generalizing, feel free to bury me if you want.
 1	 2	I agree, it's spam.
 1	 2	Shame about the chimp but I'm a little more sad about the woman who lost her face. 
 1	 2	no just some boner that walks on water
 3	 2	For the record, those are fungi, not plants. <br><br>Granted, they are sexy fungi. 
 1	 2	I have deep concerns. As much as we need speed to fix the policies which authorized the many abuses of civil liberties the decisions need to be tempered with an aim to the future to prevent these abuses from happening again. Having said that, the President has made some decisions which are clearly contrary to the goal of restoring all civil liberties, eliminating the poisonous policies and protecting us in the future. <br><br>I intend to continue to read about his decisions and if they do not show a clear direction toward restoration of our civil liberties very soon I am likely to be marching in the streets with the 'radicals.'<br><br>And after reading the testimony of Spc. Brandon Neely and realizing that we still have people who have been in those cages (see the picture in the following) for 6 or 7 years every day counts. <br>This is not just a national embarrassment it becomes a crime to which all of us are a party if we do not take steps to urge our elected officials to take action. AND to open investigations and prosecutions.
 1	 3	Acorn-are you kidding me? where do you get your news from? Rushycontin? Clownhall?Faux News? ACORN GETS NO MONEY-RETARD.
 2	 2	The federal government has no legal right to own or restrict the use of land in sovereign states. That is one of the reasons Washington D.C. was created.
 1	 1	In general?
 2	 2	The 50's and 60's had the highest percentage of union jobs in American history . It was also when Americans as a whole had the highest standard of living and the country was at the height of its prosperity.  Unions increase wages, which increase consumption, which stimulate production, which increases wealth. You do the math.  The Reaganomics idea that making people poor somehow benefits the economy... well, we've seen how that's worked out, haven't we?
 1	 1	That was just a rumor at the time.
 1	 2	I don't know. Maybe we should ask the internet companies why they can't keep up with demands for more bandwidth by upgrading our country's infrastructure since, you know, the government pays them to do it.
 1	 1	6 =/= 5
 2	 2	Awwwwwwwwwwww!<br><br>I'd like to rule the world with an iron fist, please.
 1	 2	@EricScC1<br>Democrats also supported it!<br>They are both to blame.
 4	 1	Great initiative - spread the word!<br>Webdesigners of the world - UNITE!
 1	 2	'the assertion that some of the spending in the bill isn't stimulus'<br>Media Matters thinks that anytime the government spends money on ANYTHING that stimulates the economy. In economics this is called the Fallacy of the Broken Windows. The idea that if a store gets it's windows broken and has to fix them this stimulates the economy.<br><br>Not true. The storeowner has to spend money, but if not for the broken window he could have spent that money on something else.<br><br>Does Media Matters believe the government should pay people to dig holes and then fill them in? Imagine how many people THAT would put to work? Of course, that's silly. But in the same way, we believe, and Fox News explains, that spending on useless projects is NOT stimulative.<br><br>Government spending projects didn't work in the 30s. Didn't work in Japan in the 90s. Never worked in the now-defunct Soviet Union. It's really never worked. And it's crazy to gamble everything we have on the chance that the very first time in history that it will work would be now.
 1	 3	Libs... always emotional, always race baiting.. An idiot is someone who voted for and signed a bill that nobody even read.. The Dems love to bypass the normal procedures to push their liberal agendas by back handed tactics like this or putting activist Justices on the bench. They hate to have things (like the things written into this Pork/Stimulus bill) actually go through the proper legislative process so we all would see what is being proposed and debated then voted on.. <br><br>They insult the Constitution and every American ... Even if they had to find new people to write the bill, it would be the same BS by the same extreme radical leftost partisan Democrats.. Too bad. I left the party because of the leftist/Marxists who are in charge now.... They all are embarrassments to the party and the country.. Sharpton is one of the biggest embarrassment. The American people made a big mistake on election day and maybe now they will be finding out the truth and buyers remorse will set in.. 
 1	 3	This is insane. That makes their reviews useless. Man, I used to like Yelp. 
 1	 1	GFE
 1	 2	No it is blind irrational religious hatred.<br><br>Alot of ethnic groups have been kicked around and denied their piece of the pie, but you don't see Cyprots generally in the streets yelling 'Death to the Turk' or Tibetans 'Death to the Chinese' calls.
 1	 2	obviously they don't know russian and they are trying to make something funny.
 1	 1	at the bottom of the page is an ad for stainless steel water bottles
 1	 3	If only all the Ph.D. economists had bothered to check with you before moving forward, everything would be ok. It's such a shame that you're on the internet, typing in all caps, instead of at the upper echelons of government, saving the world.
 2	 2	'When it was movie industry lawyer Monique Wadsted’s turn, she wasted no time in unexpectedly introducing new evidence. Both the defense and the court complained at this point, with Wadsted choosing to shout down the judge.'<br><br>I love that the industry can't seem to lose this trial fast enough. It's almost like they think that if this goes badly, they'll get another shot or just move onto the next high profile case. Somebody needs to clue these assholes in that THIS is the Superbowl. There is no other game after this. Lose this case, and the coffin is nailed shut for good.<br>The whole thing os a joke, I mean TPB's front page as of yesterday was, 'I iz KingKong! I can haz torrentz?' The sheer amount of ownage this week has been epic!
 3	 2	hackers good job but music industry is already getting ***** no need to bleed them more any ways i have to say well done but the timing is wrong................
 1	 3	Tanning beds are for morons.
 3	 1	I'd rather drive traffic to this most excellent of blogs.<br><br>Read it at home.
 1	 1	@dvicklund<br><br>Whoooooooooooosh
 1	 2	Sounds like someone has a little sand in thier Vagina?
 1	 2	So the enviro whacks and politically correct wannabes in government think that someone is going to sell off a perfectly good vehicle that they own and has payments of $0.00/month so they can go into debt to the tune of $20,000-$40000 just to 'save' on fuel costs and taxes? Once again (as usual) the sqeaking wheels are living in their own version of reality.<br>Gas isnt going to stay cheap forever. Offer the vehicles that get better mileage at a reasonable price, not the price of a split-level home. If need be, subsidise them to keep the $$ within reason. Apply tax Cuts to encourage purchases. Its amazing how things can happen automatically with honey rather than vinegar.<br><br>
 2	 2	We're going to have the 2 party system for many years to come, not much you or I can do about it. <br><br>I got more money from Bush's tax cuts + stimulus than I will from Obama's $13 a week - and I'm middle class. So I'll take the Republicans over the Democrats, financially speaking.
 1	 4	READ THE ARTICLE IDIOT
 1	 2	It's a compromise. It minimizes the loss, doesn't negate it. If the plan was to compensate mortgage companies to for the full amount that they would have made off of the shady loan, we'd have to set up a few more printing presses to print all the money needed.<br><br>From my understanding there are many banks &amp; mortgage lenders who would like to renegotiate the terms but are not being allowed to by the holding company that backs up the loan. This program allows the bank or mortgage company to turn the loan completely over to Fannie Mae &amp; Freddie Mac for the cost of $1,000. The holding company is the big loser here, but they are the ones who established the rules that got is in this trouble in the first place.
 1	 3	Kerrigore is a liar.
 3	 2	And I thought my job was bad! Thanks for the refreshing info :-)
 1	 2	deadpan stare.
 1	 2	Um, yeah... were talking about the man behind the Mormon Gulag:<br>
 1	 3	So does this mean, since I'm a victim of drunk driving, and my legs are getting worse and worse by the day (the idiots got a slap on the hand), that I can sue the fucking beer companies, for knowingly providing a substance that can kill/injure others?
 2	 2	Some thought that Blue Ray was going to save the day cause it was better quality (audio and picture) but truth is that consumers really don't care or know about quality but rather prefer convenience. Take a look at the music industry. Audio CD's are much better quality than streaming or down loadable (mp3 files) still consumers are downloading or ripping songs from itunes and other online sites sacrificing audio quality for portability and On-demand needs. Hollywood is not dead. The maker of electronic equipment are. What the people are asking for are TVs with direct online connection and great software interface to download, stream, play , watch , hear and browse anytime any media.
 1	 2	What? There is absolutely no effort underway anywhere to keep the lower classes from breeding. Have you been to a Walmart lately?
 1	 3	Google Holder's involvement in the cover-up of the Oklahoma City bombing and the related murder of Kenneth Trentadue. Holder is an avowed gun grabber who has publicly stated he believes citizens have no right to own firearms. He is the very picture of a monster.
 1	 2	When will Israel allow inspections into its Dimona nuke weapons plant? That's the only nation that regularly attacks and slaughters its neighbors in that region. 
 2	 1	With the oil of Aphrodite, and the dust of the grand Wazoo, <br>you might not believe this little fella, but it'll cure your asthma too.
 1	 2	Yeah, salt is just what I need when I'm thirsty.
 2	 2	matthew stafford is a poor man's jamarcus russell. the lions will be terrible if they pick him #1. take curry or monroe and try to work it out with stanton or culpepper.
 2	 3	I am white and I don't see attacks on white people. I see our society appropriately attacking racism where and when it exists.<br><br>'The Democrat party on the other hand, talks down accomplishment, penalizes success and frowns upon independence. Just look at the new Administration and what is coming out of their mouths.'<br><br>Oh, you mean a black man raised by a single mother and his grandparents who earned his way through school with hard work, excellent grades, working to help poor people while attending school. Achieving more than anyone could have ever expected from a man born without family connections? Yeah, that's not accomplishment.
 1	 2	actually..no. ot a valid defense. That is why major sites have lawyers. Or you don't sign.
 1	 3	Don't assume that because you're publishing the mayor's email address that he's going to get all praise. Here's my letter...<br><br>  You're getting a lot of publicity for your Fox interview about not being ashamed to have great healthcare. But Americans are increasingly aware that if you get healthcare at the expense of families like mine with no healthcare, you SHOULD be ashamed of yourself. If companies can provide great healthcare to their employees without going under, great. But if they have to get government involved, it becomes just plain theft through taxes, inflation and debt. <br><br> Sincerely, <br><br> A Concerned Small Business Owner
 1	 1	Or you could just use the closest intersection, like Bethel and King ST, 96813.
 1	 2	It amazes me that content like this is locked to everyone but US users.<br><br>When you make it this hard to access content legally, no wonder people resort to bittorent and bypass all this localization crap.
 1	 3	Oh geeze people--I can't stand the psuedo-half science these Hot Air Fantatics post. They mix cherry-picked datum with ad-hominem attacks to try to anger their opponents off of the debate.<br><br>You and yours are pathetic, bombula. You know you don't have any actual fact on your side and so you jump straight to the mud-slinging. PLEASE look up 'radiative forcing' on someplace with a bit of actual credibility beyond Wikipedia for posting--you clearly have no idea how the phenomena works at all.
 1	 2	not really stupid list
