content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
I went on google & saw \u2019Special signing w/ Romeo Santos in Boston MA\u2019 When i clicked it it said (Nov 16 2011) -.- got me hype for no reason	0	neutral	1	1	0	0	1	0	-5.691999999999999	4.127	-1	0.27392578125	0	-0.2734375	neutral	0	1	1	-1	-3.9459999999999997	negative	0	0	2.742	0	0	1
We\u2019re excited about our CineMonkeys session before the Lorax next Wed 31st - perfect half term entertainment! CM @ 12.30pm\u002c Lorax at 1.30pm	2	positive	2	0	0	2	3	6	-1.9380000000000002	4.507000000000001	0	0.244140625	3	-0.0546875	positive	0	0	3	-1	-1.021	positive	0	0	6.196	3	0	3
Here\u2019s all you need to know about upcoming #lebronX drops http://t.co/yZI3i4Yh. Thursday marks two launches Blue Diamond & Jade. #teamlebron	0	neutral	0	0	0	0	0	1	-2.31	3.1000000000000005	0	0.48126220703125	1	-0.08482742309570312	neutral	1	0	1	-1	-1.2489999999999999	neutral	0	0	5.221	0	0	1
Lovin the presidential debate Shea Weber just leveled Evgeni Malkin\u002c I may be on the wrong channel. z7hKP2Cd http://t.co/z7hKP2Cd	0	positive	1	1	2	0	0	0	-1.7209999999999999	3.6390000000000002	-2	0.2078857421875	0	-0.64605712890625	neutral	0	1	1	-2	-1.576	positive	0	0	1.924	0	0	3
How are @PAFC going to get 20\u002c000+ to Adelaide Oval when they can\u2019t even get 15\u002c000 to AAMI on a Sunday afternoon? Crowd = Concerning. #AFL	0	neutral	1	0	0	0	0	0	-11.036000000000003	2.827	0	0.13182830993901007	0	-0.25	neutral	0	0	0	-1	-2.59	neutral	0	0	4.803000000000001	0	0	1
Nicki Minaj Kissing Lil Wayne! Caught Red Handed at the NBA All-Star Game (Exclusive Photos/Video) http://t.co/NuRX33dx	0	positive	1	0	1	0	0	2	-3.3420000000000005	3.212	0	0.0	0	-0.553314208984375	neutral	0	0	0	-1	-0.7	neutral	0	0	4.051	0	0	3
@coolandbreezy I think pardew started the craze off Sunday !!!!! Collocini compared to Bobby Moore	0	positive	0	1	1	0	0	0	-8.389000000000001	5.001999999999999	0	0.2183837890625	0	-0.38525390625	positive	0	0	0	-1	-0.788	neutral	0	0	3.3840000000000003	0	0	2
I love Thursdays....Grey\u2019s Anatomy....One day closer to Friday.....and No driving to Huntsville.	0	positive	1	0	0	1	0	3	-1.4809999999999999	1.489	-1	0.447021484375	1	-0.1796875	neutral	0	0	1	-1	-2.097	positive	0	0	2.9509999999999996	0	0	3
Going ice skating Friday with thalia jack helemma and jazmin maybe giancarlo yaaaaa...	0	positive	0	0	0	0	0	0	-0.307	3.528	0	0.0625	0	-0.1875	positive	0	0	0	-1	-0.034	neutral	0	0	5.007999999999999	0	0	2
@KalebZian I see you\u2019re in Dallas & a fan of A$AP Rocky\u002c email us (att@m80.com) for a great oppo to attend show at HOB on Fri!	0	positive	1	0	0	1	0	6	-1.2160000000000002	4.806	0	0.22028028964996338	0	-0.15625	positive	0	0	0	-1	-2.68	positive	0	0	4.659000000000001	1	0	3
going to jungle island tomorrow	0	neutral	0	0	0	0	1	0	-0.092	0.547	0	0.0	0	-0.3125	neutral	0	0	0	-1	-0.35	neutral	0	0	1.238	0	1	1
#rtesoccer Robbie Keane saying he always knew Germany was going to finish 1st in the group!!! #winningmentality #coybig	0	positive	0	0	0	0	0	0	-2.4440000000000004	3.5989999999999998	0	0.18999481201171875	0	-0.25	neutral	0	0	0	-1	-0.989	positive	0	0	2.139	0	0	2
With that score\u002c Farmerville is now up 27-6 over Richwood with the 3rd Qtr winding down.	0	neutral	0	0	1	0	0	0	-0.774	1.158	0	0.1032424122095108	0	-0.03515625	neutral	0	0	0	-1	-2.364	neutral	0	0	2.1430000000000002	0	0	1
@MsJoseline @hitmansteviej Yall shld came down for #GHOE n Greensboro NC #NCATSU. Its still going down tomorrow nite. Fuk w us.	0	neutral	0	0	2	0	1	0	-7.189	1.295	0	0.0873441994190216	0	-0.2593364715576172	negative	0	0	0	-1	-3.4879999999999995	neutral	0	0	2.7630000000000003	0	0	1
@Bon4President are you going to be at Allstar tomorrow night ?	0	neutral	0	0	0	0	1	0	-0.691	1.401	0	1.220703125E-4	0	-0.2216796875	neutral	0	0	0	-1	-0.556	neutral	0	0	1.9130000000000003	0	0	1
@jessicaeven alright\u002c ill go to ticketek tomorrow and sus it for you :)	0	neutral	0	0	1	0	1	0	-6.125	1.657	-2	7.324796315515414E-4	0	-0.61474609375	positive	1	1	0	-1	-2.8989999999999996	positive	1	1	1.179	0	1	1
Il Divo - Somewhere I am going to see them in Dubai Friday \u002c\u002clove \u002cadore them  http://t.co/2tCCipOi	0	neutral	0	0	0	0	0	0	-2.042	2.1039999999999996	0	0.001526474952697754	0	-0.5625	positive	0	0	0	-1	-1.302	positive	0	0	7.098	0	0	1
Hey LA music folks. You going to #HardSummer Aug 4&5 #LosAngeles\u2019 Most Significant Music Festival. Go Destructo! http://t.co/cPfpESc5	1	positive	1	0	0	1	1	1	-1.3639999999999999	4.442	0	0.32885747963155154	3	-0.1875	positive	2	0	3	-1	-1.024	positive	0	0	3.5540000000000003	0	0	2
@Monster_HOND I hear that SANZAR have confirmed that it is most wins 1st\u002c the same as Super Rugby. I find the mistake ridiculous.	0	positive	1	2	2	2	0	7	-4.3919999999999995	1.6629999999999998	-5	0.2265625	0	-0.43645286560058594	neutral	1	2	1	-2	-3.643	negative	1	1	1.7670000000000001	1	0	3
goodnight guys! going to big bang concert tomorrow omfg or i hope my parents dont bail last second	2	positive	1	0	0	0	2	3	-2.7529999999999997	3.1169999999999995	0	0.5905061960220337	1	-0.25	neutral	1	1	1	-1	-4.411	positive	1	1	4.479	1	1	3
Cloud Computing and Big Data Strategy: In this CEO Power Panel at the 10th International Cloud Expo\u002c moderated b... http://t.co/KD87pMPF	0	neutral	0	2	2	0	0	1	-1.7870000000000001	3.0130000000000003	0	0.22261810302734375	0	-0.272705078125	neutral	0	0	0	-1	-1.8409999999999997	neutral	0	0	7.339	0	0	1
My team is pretty straight on both leagues. On the 2nd league my first 5 are Nash\u002c Paul George\u002c Melo\u002c Randolph & Bynum.	0	positive	2	0	0	1	1	2	-3.2039999999999997	3.232	0	0.19145381450653076	1	-0.15625	neutral	0	0	2	-1	-1.1600000000000001	neutral	0	0	2.8969999999999994	2	0	3
@rob strong @charcyb Anyone thinking of going to Chesterfield next Saturday\u002c Edgar Davids v Luis Boa-Morte!? @Patriciacross & I may be there	0	positive	1	0	0	1	0	2	-2.749	2.531	0	0.4713134765625	0	-0.25	positive	0	0	0	-1	-0.88	neutral	0	0	2.7020000000000004	0	0	2
Derrick Williams and @gregstiemsma check in to tonight\u2019s game. Budinger with a long 2! #Twolves up 20-17 with seconds left in the 1st.	0	positive	0	0	2	0	1	0	-0.6940000000000001	3.4200000000000004	0	0.3500893124146387	0	-0.079315185546875	neutral	0	0	0	-1	-1.8800000000000001	neutral	0	0	4.841	0	0	2
Do you own a business in Bolder? Then you may want to participate in this pilot energy program that\u2019s part of a... http://t.co/rPSxzfcH	0	neutral	1	0	0	0	0	1	-3.46	3.0490000000000004	0	0.35546875	0	-0.5014305114746094	neutral	0	0	1	-1	-1.5639999999999998	neutral	0	0	2.4270000000000005	1	0	1
@piersmorgan Come on Pires! Enjoy the show! Shout out to people in the U.K. and Ireland wouldn\u2019t go astray! It\u2019s almost 3 am on a sunday!	1	positive	1	1	1	1	1	2	-3.9589999999999996	5.218999999999999	0	0.547679005205282	1	-0.18207168579101562	positive	0	1	1	-1	-2.4530000000000003	positive	0	1	5.257000000000001	2	1	3
Glad Martin showed up though. Hopefully it will work out in the long run. Get out there tomorrow night! #ThunderUp	0	positive	3	0	1	2	3	5	-0.733	3.2860000000000005	0	0.4541953292064136	1	-0.05445098876953125	positive	0	0	1	-1	-2.101	positive	0	0	3.4810000000000003	0	0	2
@Lauren_Cranford I walked out and had trina d/c her....I\u2019ll have to fill u in Saturday....I wrote a full pg progress note about it	0	neutral	1	0	0	1	1	2	-2.7899999999999996	2.748	0	0.224151611328125	1	-0.22730159759521484	neutral	0	0	2	-1	-2.672	neutral	0	0	2.124	1	0	1
Going to the Richwood away game tomorrow to support my drummer boyyyy.(;	0	positive	1	0	1	1	1	2	-1.4369999999999998	0.915	0	0.16357421875	0	-0.220794677734375	neutral	0	0	0	-1	-1.5660000000000003	positive	0	0	2.101	0	0	2
@DanicaPatrick  I just ran a marathon on Sunday with my hair bright pink for BCA! #BecauseICare	0	positive	2	0	0	1	0	1	-0.792	4.2700000000000005	0	0.49755859375	0	-0.095703125	positive	0	0	0	-1	-1.7120000000000002	neutral	0	0	4.744000000000001	0	0	2
So its supposed to be in the 30s Sat night in Natchitoches!! @DeezyBaby504 @Smcclain11 better be lucky I love them!! #missyallboyz #itscold	1	positive	3	0	1	3	0	8	-1.7120000000000002	3.3369999999999993	0	1.746917724609375	2	-0.0341796875	positive	0	0	2	-1	-2.8180000000000005	positive	0	0	3.971	0	0	3
haha \u002c am not going to volleyball tomorrow morning . #NeedMySleep	0	positive	0	0	0	0	1	3	-1.183	1.3399999999999999	0	0.0	0	-0.875	negative	0	0	0	-1	-1.4220000000000002	neutral	0	0	2.402	0	0	2
Rafeef Ziadah is joining us at the Rich Mix alongside Mark Gonzales this Monday! http://t.co/ep9Q9pcM	0	positive	1	0	0	1	0	2	-0.7790000000000001	4.137	0	0.07455444149672985	0	0.0	neutral	0	0	0	-1	-0.563	neutral	0	0	2.8660000000000005	0	0	2
I\u2019m still obsessed with Werth...not on a Jeff Carter level more on a Ryan Lochte level. I think it may be sexual obsession	0	negative	0	0	1	1	0	2	-1.6660000000000001	3.9779999999999998	0	0.538818359375	0	-0.4470796585083008	neutral	0	0	2	-3	-1.203	negative	0	0	3.9190000000000005	2	0	1
Just saw Won\u2019t Back Down the 2nd time! Wow! Viola Davis and Maggie Gyllenhaal are PHENOMENAL! Even better the 2nd time! Amazing cast too!!!	0	positive	7	0	1	4	2	10	-1.007	8.123	0	1.7745833527296782	0	-0.03125	positive	0	0	0	-1	-1.348	positive	0	0	10.406	0	0	4
I had to march to get MLK day as a recognized holiday in Greenville\u002c mind you I 16yrs old when I did it!	0	positive	0	0	1	0	1	0	-2.879	2.452	0	0.6817054757702863	1	-0.2361602783203125	neutral	0	0	2	-1	-2.625	neutral	0	0	2.9960000000000004	0	0	2
If your in Huntsville that Halloween discount is valid in person jus hit me up & you\u2019ll get it tomorrow	0	neutral	1	0	0	0	1	0	-4.288	3.3480000000000008	0	0.3799476632702863	0	-0.36718766391277313	neutral	0	1	0	-1	-1.6060000000000003	positive	0	1	1.706	0	0	1
What march just went through Bethnal green?	0	neutral	1	0	0	0	0	0	-0.304	0.482	0	0.174560546875	1	-4.119873046875E-4	neutral	0	0	2	-1	-0.503	neutral	0	0	1.2280000000000002	1	0	1
Who\u2019s going to the game tomorrow at flowing wells high school? (: Marana v.s fw (: #homecoming	0	positive	0	0	1	0	1	0	-0.628	2.372	0	0.3107290267944336	0	-0.219329833984375	neutral	0	0	0	-1	-1.274	neutral	0	0	3.729	1	0	2
Liverpool Football Club roll out the Red Carpet for the RNLI. Nov 30th. Joe Longthorne\u002c Asa Murphy. Tickets 32.50. Send MSG for tickets.	0	neutral	0	0	0	0	1	0	-1.63	3.2449999999999997	0	0.1251220703125	1	-0.04337686309008859	neutral	0	0	1	-1	-1.5730000000000002	neutral	0	0	5.241	0	0	1
Sprint may not want to buy Clearwire after all http://t.co/KgmfEuXr #news #benefits #bloomberg #clearwire #future	0	neutral	2	0	0	1	0	3	-4.382000000000001	1.52	0	0.671875	0	-0.87646484375	neutral	0	0	0	-1	-2.9040000000000004	neutral	0	0	0.895	0	0	1
[INFO] EXO-M will fly to Nanjing tomorrow to attend Yangtze River Music Festival on the 28th (along with Super... http://t.co/hGsQyP8L	1	positive	2	0	0	1	2	3	-0.42999999999999994	3.654000000000001	0	0.15234375	2	-0.031250953674316406	neutral	1	0	2	-1	-1.081	neutral	0	0	5.373	0	0	3
Going to cypress the whole entire day on Nov 16. Gonna be seeing all the people I Havnt seen in forever.	0	neutral	0	0	0	0	0	0	-2.917	0.701	0	0.7364501953125	0	-0.3125	neutral	0	0	0	-1	-3.458	positive	0	0	4.859999999999999	0	0	1
FM Preview: West Ham United v Hull City 28 Apr 2012: FootyMad attempt to assist you with their form guide as Wes... http://t.co/KLS6srq9	0	neutral	0	0	0	0	1	1	-3.9690000000000003	4.968000000000001	0	0.13293743133544922	0	-0.0625	neutral	0	0	3	-1	-1.8100000000000003	neutral	0	0	3.8129999999999997	3	0	1
Im cuming back to Natchitoches Friday just to Vote	1	neutral	2	0	0	0	1	0	-0.998	0.9440000000000001	0	0.40771484188735485	1	0.0	neutral	1	1	1	-1	-1.6360000000000001	neutral	0	1	2.575	1	0	1
Come on out this Saturday and support us in the Semi-Finals round of the Battle of the EFFN Rock II Concert... http://t.co/wyl761wY	0	positive	1	0	1	1	0	2	-1.223	2.254	-1	0.20318511873483658	0	-0.12738418579101562	neutral	0	1	1	-1	-6.7219999999999995	positive	0	1	3.596	0	0	2
I miss Sarah G Live last Sunday. Will watch it later.	0	negative	2	1	1	0	1	0	-0.9329999999999999	1.931	-2	0.3264361619949341	0	-0.0859375	neutral	0	0	0	-2	-2.5679999999999996	negative	0	0	2.778	0	1	2
May have a man crush on Ace! Like how is someone just naturally tht sweet!    #HeHasFourBrot @ Laurel Tavern http://t.co/48FnU3Mz	1	positive	4	1	1	2	1	4	-2.427	4.976	-1	0.7559471130371094	1	-0.3791532516479492	positive	0	0	3	-1	-1.3820000000000001	positive	0	0	6.436999999999999	1	0	3
i honestly cant wait to get out of greensboro with @HannaBananas94  tomorrow!	0	positive	1	0	0	0	2	0	-2.262	1.366	0	0.3887367257702863	0	-0.21332168579101562	positive	0	1	0	-1	-2.137	positive	0	0	1.834	0	0	2
Sitting in the sun reading Keith Richards \u2019Life\u2019. The man has some stories! #rollingstones http://t.co/jES5HwQC	1	positive	0	0	0	0	1	0	-0.992	2.667	0	0.1845703125	1	-0.0234375	positive	0	0	2	-1	-1.056	neutral	0	0	3.082	1	0	2
Practicing with Marana tomorrow\u002c should be interesting\u002c black pack all the way!	0	positive	0	0	1	0	0	0	-0.596	2.1169999999999995	0	0.3448486328125	0	-0.04128175973892212	neutral	1	1	0	-1	-0.41300000000000003	positive	0	0	1.722	0	0	2
@joehahn_lp bc HT was the 1st album of a very unique twist of Rock and Rap\u002c LP is very original^_^ #HybridTheory	1	positive	1	1	1	0	0	0	-1.352	6.432	0	0.58544921875	0	-0.0625019371509552	positive	0	0	2	-1	-1.338	positive	0	0	7.709	0	0	2
Amy Lee @AmyLeeEV  Veruca Salt on vinyl and Jenga on the brink! Good Saturday http://t.co/jJQViBNT	1	positive	1	0	0	1	1	3	-0.437	2.968	0	0.7987081427127123	1	-0.0625	positive	0	0	1	-1	-0.566	positive	0	0	4.846	1	0	2
Looking forward to facing Ms. Allysin Kay this Saturday in Petrolia!! http://t.co/Z6CBqYp1  come check it out!	0	positive	0	0	0	0	0	0	-1.045	4.175	0	0.10113358579110354	0	-0.09613418579101562	positive	0	0	1	-1	-1.092	positive	0	0	3.0900000000000003	0	0	2
Jenn\u2019s post below inspired me to find a few more pics of Alex at the Independent Spirit Awards this past February.... http://t.co/PSJWMBsj	1	positive	2	0	0	1	0	6	-2.132	5.69	0	1.06640625	1	-0.16380596160888672	neutral	0	0	2	-1	-2.0229999999999997	neutral	0	0	4.722999999999999	1	0	3
The World Bank cut its economic growth forecasts for the East Asia and Pacific region on Monday and said there was a risk the slowdow...	0	negative	0	1	2	0	1	2	-3.0	2.3870000000000005	-3	0.20410111465663228	0	-0.54443359375	negative	0	1	2	-2	-2.7089999999999996	negative	0	0	6.055000000000001	1	1	1
Tonights Friday Family Movie Night is Journey 2\u002c the Mysterious Island! Looks promising!	1	positive	1	1	1	1	2	0	0.0	3.817	0	0.1875	1	-0.0654296875	positive	0	0	2	-1	-0.134	positive	0	0	5.420999999999999	0	2	3
#house #music #FB Jason Vernau Live @ SET Nightclub Miami February 25th 2012: Jason Vernau is back with some swe... http://t.co/Q82NnU6E	0	neutral	2	0	0	0	0	0	-1.794	3.681	0	0.478323457762599	1	-0.03903196465426362	neutral	1	0	1	-1	-1.422	neutral	0	0	5.198	0	0	1
@Sandra_Lang92 Nope xDD I live in Moskau\u002c and.... it\u2019s not so cold.... ^^ In Siberia\u002c may be xD So... Whatever our governor?	0	neutral	1	1	2	0	0	0	-1.6619999999999997	4.803999999999999	0	0.03264474868774414	0	-1.1659049987792969	negative	0	1	0	-1	-3.2300000000000004	neutral	0	0	5.762	1	0	1
http://t.co/fxEHWuKG george harrison here comes the sun original	1	neutral	1	0	0	0	1	0	-0.103	1.415	0	0.00390625	1	-0.0703125	neutral	0	0	1	-1	-0.022	neutral	0	0	2.6020000000000003	1	0	1
But then I don\u2019t get why EP kings are gonna play Super Rugby but they still playing kwi 1st Div.. Crusaders aint no Puma\u2019s just so they know	0	positive	2	0	0	1	0	3	-7.908000000000001	2.9170000000000003	-1	0.3616985091218794	0	-0.2202739715576172	negative	0	0	0	-1	-5.763000000000001	negative	0	0	3.5000000000000004	0	0	3
@annie_cutler Good luck tomorrow night. You\u2019ll be great.  Also\u002c Samoas and Thin Mints = great way to warm up the crowd.  #Mmm  #SOCOMX	2	positive	5	0	0	5	3	13	-0.8049999999999999	6.888	0	1.1215841192752123	2	-0.048492431640625	positive	0	0	2	-1	-0.721	positive	0	0	11.116	1	0	3
Our coverage of Garner vs. Athens Drive beings tomorrow night at 6:30 on http://t.co/dBRkPMZV & @tunein. Hope you\u2019ll join us!	1	positive	2	0	0	0	2	3	-3.5059999999999993	5.1450000000000005	0	0.18334966892143711	1	-0.0966796875	neutral	0	0	2	-1	-2.8819999999999997	neutral	0	0	5.248	1	0	3
@TGood52 ima hit u up tomorrow.  Aye i still laugh at that ufc beer pong from u had in the garage at AZ lollll	1	positive	0	0	1	0	1	1	-4.603999999999999	4.2540000000000004	0	0.1005859375	2	-1.1890241354703903	neutral	0	1	3	-1	-2.9859999999999998	neutral	0	1	3.4530000000000003	0	0	2
I am squeeing at the latest BioShock Infinite trailer\u002c it may usurp the original\u2019s place in my top 5 games ever. @IGLevine is a genius.	0	neutral	2	1	1	2	1	2	-1.084	3.0780000000000003	0	0.40643024421297014	0	-0.4140663146972656	neutral	0	1	3	-1	-1.7379999999999998	positive	0	1	4.3919999999999995	1	0	1
Mushu at The Hurricane wearing Tressa\u2019s rockstar bday foam guitar after our show last Saturday. We killed it http://t.co/hS178hfp	0	negative	0	1	0	1	0	0	-1.079	2.3680000000000003	-3	0.11130011081695557	0	-0.15625	neutral	0	1	0	-4	-2.4699999999999998	positive	0	0	4.717	1	1	1
I don\u2019t give a Fuck though\u002c it\u2019s all about #sockersweek #ChicagoMagicPSG Friday night Lights at Olympic Park	0	negative	0	1	0	0	0	0	-1.9920000000000002	1.4859999999999998	-4	0.345703125	0	-0.11273182012678262	neutral	0	0	0	-3	-1.839	negative	0	0	2.758	0	0	1
Rick Stein really is incredibly dull. Bring back kids\u2019 Saturday morning telly please. You know\u002c with pop groups and stuff #sarurdaykitchen	1	negative	3	1	1	1	0	1	-3.0510000000000006	2.755	-2	0.8112640362232924	0	-0.17529916763305664	neutral	1	2	0	-4	-3.009	negative	0	0	4.516	0	0	2
Anyone looking forward to Bioshock Infinite? Check out this new look at the game! http://t.co/hAvE8HIi	0	positive	0	0	1	0	0	0	-1.58	4.4590000000000005	0	0.2701027401490137	0	-0.042026519775390625	positive	0	0	2	-1	-0.8320000000000001	neutral	0	0	3.0190000000000006	0	0	2
@jenmorrisonlive Oh\u002c are we gonna have any August & Emma scene on \Tallahassee\? Just a yes or no and I\u2019ll be happy (happier if it\u2019s a yes)!	0	positive	4	0	0	2	1	5	-2.391	7.893999999999998	-1	1.2196044921875	1	-0.6517972946166992	positive	0	0	2	-1	-1.6420000000000001	positive	0	0	5.881	1	0	3
PHOTOS: Rock Of Ages kicks off the 7th Season at the Adrienne Arsht Center @arshtcenter http://t.co/btD3cATy	0	positive	0	0	0	0	0	0	-1.725	3.458	0	0.022918701171875	0	-0.46337890625	neutral	0	0	2	-1	-0.718	neutral	0	0	1.2840000000000003	1	0	2
Is that lady in the 1st scene of WANDERLUST w/ Jennifer Aniston & Paul Rudd the lady from Mel\u2019s Diner? If so\u002c I am so happy to see her.	0	positive	1	0	0	1	1	3	-1.6840000000000002	5.954999999999999	0	0.5171514749526978	1	-0.37890625	positive	0	0	1	-1	-2.056	positive	0	0	9.930000000000001	1	0	2
Watching Freaky Friday again with Danica. #HernewFavoriteMovie Think 5 is too young to explain how good Lindsey Lohan had it before drugs?	2	negative	1	0	1	1	2	3	-3.91	3.9779999999999998	0	1.1573049444705248	2	-0.3125	positive	0	0	3	-2	-2.454	positive	0	0	3.3529999999999993	2	0	2
@lauryn_kennedy #idowhatican but tomorrow is just a quickish trip. The real shopping day with be at rosedale. #wewillmakeadate	2	neutral	2	0	0	0	2	0	-0.5289999999999999	1.587	0	0.253173828125	1	-0.09375	positive	0	0	2	-1	-0.9810000000000001	neutral	0	0	3.267	2	0	1
Thanks for advising! RT@EllenBoBellen 1st formal chapter of the yr went well. Excited to be advising Beta Chi chp at University of Denver	1	positive	2	0	0	2	2	5	-1.331	4.924	0	0.49184441757202146	1	0.0	positive	0	0	2	-1	-1.073	positive	0	0	5.984	1	0	3
@jhonnyC323 Destructo next thurs\u002c free before 10:30\u002c guest list. Let\u2019s go. CAUSE I CAN!! (it\u2019s 21+)	0	positive	1	0	0	1	0	1	-1.041	3.315	0	0.04050403648579959	0	-0.0703125	neutral	0	0	0	-1	-3.7190000000000003	positive	0	0	2.4850000000000003	0	0	2
I have an issue driving slow. So im gonna try to make it from AZ to LV in 3 hrs. Tomorrow.	0	neutral	0	2	2	0	1	0	-3.439	0.535	0	0.44949343805001307	0	-0.3790922164916992	negative	0	0	0	-1	-4.679	neutral	0	0	2.004	0	0	1
@belluvaz on the 4th before u balik Melaka can meet kejap ah? :)	0	neutral	0	0	0	0	0	0	-0.7929999999999999	1.766	0	0.07038116455078125	0	0.0	neutral	0	0	0	-1	-0.333	neutral	0	0	1.2049999999999998	0	0	1
Tune in tomorrow for a brand new KENA PLUCK!!!! This one is good! Also\u002c Michelle Chong brings \u2019Almost Famous\u2019 to the OSCARS!!!!!!!!!!!!!!!!!	1	positive	1	0	0	1	2	3	-1.2530000000000001	15.359999999999998	0	0.9292013067752123	1	-0.1396484375	positive	0	0	1	-1	-1.4929999999999999	positive	0	0	12.617000000000004	1	0	3
-Australia Test and ODI captain Michael Clarke at the launch of the international season in Sydney on Monday  http://t.co/2CnmqkP4	0	neutral	0	0	0	0	1	0	-0.153	2.213	0	0.18780517578125	0	-0.265625	negative	0	0	2	-1	-0.9319999999999998	neutral	0	0	5.434	0	0	1
Redbacks collapse against Tigers: Ricky Ponting and Luke Butterworth made Wednesday a tough day at the office for... http://t.co/gvPaacG5	0	negative	0	1	2	1	0	0	-1.548	1.2580000000000002	-2	0.3048095703125	0	-0.20989990234375	neutral	2	2	0	-2	-1.636	neutral	1	0	5.802999999999999	0	1	1
Explore the work of Jeff Carter - a writer\u002c photographer\u002c chronicler of life in the bush. Coming up on Artscape\u002c Aug 14 http://t.co/Vrk9sUk2	0	neutral	0	0	0	1	2	0	-0.239	3.5679999999999996	0	0.1788028108421713	0	-0.0654296875	neutral	0	0	1	-1	-1.239	neutral	0	0	5.565999999999999	0	0	1
Wait--there\u2019s going to be an August: Osage County movie with Meryl Streep? Holy crap! http://t.co/5D24HGGC	0	negative	1	1	0	1	0	0	-0.739	7.614	-3	0.0626220703125	0	-0.46875	neutral	0	1	2	-4	-1.9489999999999998	neutral	1	0	3.8220000000000005	1	0	1
This Olive Garden commercial is so stupid. Why would I want old pasta tomorrow?	0	negative	1	1	1	0	1	1	-3.6360000000000006	1.861	-2	0.0419921875	1	-0.67724609375	neutral	0	1	1	-2	-4.575	negative	0	0	4.279999999999999	0	0	1
Going to watch Connor run the 4x100m relay in State Athletics Championships at Olympic Park tomorrow. Wishing him luck!! #runforrestrun	1	positive	2	0	0	1	3	4	-1.241	3.622	0	0.873990997672081	1	-0.226318359375	neutral	0	0	1	-1	-3.444	positive	0	0	7.531000000000001	0	1	4
I\u2019m totally going to ace the SAT!! #justkidding #iwish	0	positive	0	0	0	0	0	0	-0.092	1.401	0	0.7510986328125	0	-0.1875	neutral	0	0	1	-1	-5.51	positive	0	0	1.698	0	0	2
State farm may have the discount double check but thanks to my wife I have the hotel room triple check   No socks left behind	0	positive	0	0	0	0	1	2	-2.145	5.834999999999998	-1	0.3447098748292774	0	-0.5289026498794556	neutral	0	0	0	-1	-4.364999999999999	positive	0	0	4.353	0	0	2
We\u2019re excited for Thursday\u2019s gadget equivalent to the Oscars - the Stuff Awards. See which gizmos made the shortlist... http://t.co/BArjKODi	1	positive	1	0	0	2	1	6	-1.397	4.486000000000001	0	0.28230345249176025	1	0.0	positive	0	0	1	-1	-0.895	positive	0	0	4.904	1	0	3
If the NHL lockout ended\u002c Preds would have 2 road games 1st week in October (St. Louis - Oct 2nd & Wash.- Oct 5th) according to the website.	0	neutral	0	0	0	0	0	0	-3.814	2.9130000000000003	0	0.748046875	0	-0.12445354461669922	neutral	0	0	0	-1	-2.566	neutral	0	0	6.981	0	0	1
oh yeah the boys in Raleigh tomorrow night yessirrr my first time at state hope it treat me righttttt	2	positive	2	0	0	0	4	3	-1.7599999999999998	2.266	0	0.10036087036132812	2	-0.041748046875	positive	1	1	2	-1	-1.303	positive	1	1	2.826	2	1	3
On this night of fine footy finals for the NRL & AFL\u002c may I take a moment to say the first round of Super rugby is only 148 sleeps away :)	0	positive	1	0	1	2	0	5	-2.623	4.503000000000001	0	0.23664573579839043	0	-0.10595703125	neutral	0	0	0	-1	-2.466	positive	0	0	6.7379999999999995	0	0	3
I may throw the illest \Fade Route\ ....I should enter the NFL Combine\u002c lol	0	positive	0	0	1	0	0	3	-3.0349999999999997	2.907	0	0.0	0	-0.08596038818359375	neutral	0	0	0	-1	-1.6360000000000001	neutral	0	0	2.1710000000000003	0	0	2
I like who I am now. Other people may not. I\u2019m comfortable. I feel freer now. I don\u2019t want growing older to matter to me. - Meryl Streep	0	positive	3	0	0	2	0	7	-5.102999999999999	7.527	0	0.6695499420166016	0	-1.43115234375	neutral	1	0	0	-1	-5.453000000000001	positive	0	0	4.0440000000000005	0	0	2
\@gabrielmaturan5: Catch me on Sarah G Live this sunday!! Hehe Ingat guys! Goodnight! Love you!! :****\	1	positive	2	0	0	1	0	3	-1.0859999999999999	11.366999999999999	0	0.41606760025024414	1	-0.0028686539735645056	positive	0	0	1	-1	-0.37	positive	0	0	6.365000000000001	0	0	3
TOM+LORENZO talk about the girls at ELLE\u2019s Women in Hollywood Celebration! Check out Viola Davis in RAOUL! http://t.co/S9fUYbab	1	positive	1	0	0	1	1	0	-1.802	5.742999999999999	0	0.0952064999146387	1	-0.08111953735351562	neutral	0	0	2	-1	-0.58	neutral	0	0	3.992	1	0	2
May the odds be ever in your favor\u002c Aussie Directioners! Aha! ;)	0	positive	1	0	0	1	0	2	-3.1910000000000003	4.260999999999999	0	0.1876220703125	0	-0.00537109375	neutral	0	0	0	-1	-0.11900000000000001	positive	0	0	0.7999999999999999	0	0	2
