content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
waww,, I wanna have it RT @ElmiraGriswold3 @Vah_Raflatahugs wow,ipad got just today free lol www.burna.in/fgye	0	positive	2	0	0	1	0	4	-1.412	1.889	0	0.2905039787	0	-0.1557035446	neutral	0	0	0	-1	-1.82	positive	0	0	1.448	0	0	3
RT @STEPHstackk: keen for the eagles game today. #goeagles	0	neutral	0	0	2	1	0	1	-1.202	1.763	0	0.078125	0	-0.014251709	neutral	0	0	0	-1	-0.15	neutral	0	0	0.742	0	0	1
RT @samuelruback: Wilshere didn't play for Arsenal on Saturday and most papers report he's 'doubtful' for Newcastle. Why would there be  ...	0	negative	0	0	0	0	0	0	-4.79	1.843	0	0.3055423498	0	0	negative	0	0	0	-2	-2.302	negative	0	0	2.552	0	0	1
:* :* :* RT @kikakikutz: ;> ;> :))) RT @raindraingga: milan & bontet, 2 things that make me happy last night... ^_^	0	positive	1	0	0	1	1	3	-0.863	5.438	0	0.697233826	1	-0.0029296875	positive	0	0	1	-1	-0.931	positive	0	0	6.19	1	0	2
RT @elrufai the moment after the last election I have prepared my mind for 4 years of no leadership, may God help Nigeria	0	neutral	2	0	1	0	2	4	-3.37	2.166	-1	0.6972337961	1	-0.3353910446	negative	0	0	2	-1	-3.994	negative	0	0	1.951	2	1	1
@therealplaytoy I'm gonna drop it by before you get home.  I've got a meeting tonight, so I'm dropping the boy by to Sanchez before 5. :)	0	neutral	0	0	0	0	0	0	-3.593	1.577	-1	0.3770102791	0	-0.6640625	neutral	0	1	0	-1	-3.814	positive	1	0	4.257	0	0	1
Just ordered your Amanda Knox book RT @ninaburleigh Looks like judgment day is Oct 3 or 4. #amandaknox	1	positive	2	0	0	1	0	2	-1.666	3.471	0	0.5178222656	0	0	positive	0	0	0	-1	-0.748	neutral	0	0	4.628	0	0	2
RT @rajkarsewak: I lost respect for #AnnaHazare the minute he sat at \Duratma\ Gandhi's graveyard yesterday. India does not need another ...	0	negative	1	1	1	1	1	0	-4.613	2.337	-3	0.435546875	1	-0.9479980469	negative	1	1	1	-3	-5.13	negative	0	0	1.809	1	0	3
@ageofben im in ireland at the mo bro, got your text, im back tuesday, meet wed maybe?	0	neutral	1	0	0	0	0	0	-1.29	2.253	0	0.2114944439	0	0	positive	0	0	0	-1	-1.752	neutral	0	0	3.297	0	0	1
On September 3 at the Pride Park Ground, Derby, UK. There will be India vs Pakistan football match. That will surely be worth watching!	0	positive	5	0	0	2	1	2	-2.692	3.749	0	0.6019916534	2	-0.05078125	positive	0	0	3	-1	-1.374	positive	0	0	2.81	1	0	2
@justinbieber I'm so excited because you are coming to Mexico City in October! I love you Follow me please #NSN	1	positive	3	0	0	2	2	7	-2.766	6.312	0	0.6104751676	2	-0.0625	positive	0	0	2	-1	-3.285	positive	0	0	4.046	1	0	3
Good Night guys, not in the mood for anything right now :D Enjoy today! To all Singaporeans, Happy Independence Day!	2	positive	5	0	0	4	4	8	-1.64	7.037	0	2.021852674	4	-0.7161171995	positive	0	0	4	-1	-2.105	positive	0	0	6.352	4	0	3
Awaiting update on Mikel Leshoure's injury. But so far, WR Titus Young is the only one of the Lions top three picks in April still standi...	1	neutral	1	1	1	1	2	2	-5.329	1.208	-2	0.0489044189	1	-0.4546527863	neutral	1	1	2	-1	-5.712	neutral	0	1	3.487	1	1	1
Anyway, I want to see Sanchez play today. Make it happen, Guardiola. K, thanks.	0	positive	1	0	0	0	1	3	-4.322	3.002	0	0.3850717842	0	-0.4780273438	neutral	0	0	0	-1	-2.021	positive	0	0	2.248	0	0	2
RT @MTNNG: Good morning Nigeria ! 1 more day to go ! Get ready :)	1	positive	2	0	0	2	2	3	-1.584	3.342	0	0.7863218794	1	-0.125	positive	0	0	1	-1	-1.877	positive	0	0	3.147	1	0	2
Well tonight is gonna be full of Dexter, LOTR, FIFA, and Fantasy football. Let's  hope this isn't my college life.	1	positive	3	0	0	1	2	2	-1.829	1.408	0	0.3429491539	2	-0.1328125	neutral	0	0	3	-1	-1.558	negative	0	0	4.466	1	0	3
I've had better weekends. But whatever, I'm going to use today to sleep and watch Dexter. And that's perfect.	0	positive	2	0	1	2	2	5	-2.105	2.143	0	1.1317749023	1	-0.28125	positive	0	0	1	-1	-3.046	positive	0	0	5.136	1	1	2
The score may have been 38-26, but Aaron Rodgers kept right up statistically with Favre. Damn. #skolvikings	1	neutral	1	1	1	1	1	0	-2.421	0.761	-4	0.4287109375	1	-0.9010689818	neutral	0	1	1	-1	-3.456	positive	1	1	1.226	0	0	1
Tomorrow morning my bike community, KGB, will exercise #RoadBiking on Sudirman Road but I'm not going because I have to go to Church	0	neutral	1	0	0	0	2	0	-2.045	2.97	0	0.0358887296	1	-1.0385160446	negative	0	0	2	-1	-4.252	negative	0	0	3.562	1	0	1
Have seen 4 deer in Dexter so far tonight @halbop15 @meghaneliz	0	neutral	0	0	0	0	0	0	-0.633	0.222	0	0.0092773438	0	-0.1244535446	neutral	0	0	0	-1	-1.39	neutral	0	0	2.277	0	0	1
Two coaches mentioned are now on Alabama's staff. That alone will make Finebaum worth it tomorrow. #OldHabitsPawwl @38Godfrey	0	neutral	2	0	0	1	1	2	-1.251	2.251	-2	0.3867187798	0	-0.0390625	positive	0	0	1	-1	-1.54	positive	0	0	1.453	0	0	1
@BarneyOwl67 @O22IE_OWL just booking my tickets for Thursday night but i am spoilt for choice, enough seats left to get in with Milan!	0	positive	1	0	0	1	0	0	-2.323	2.499	0	0.2957191476	0	-0.6911621094	positive	0	0	1	-1	-4.453	positive	0	0	3.211	0	0	2
Barely going to sleep after watching #dexter all evening! I love this show!	0	positive	1	0	1	1	0	3	-0.721	3.497	0	0.8054237366	1	-0.375	positive	0	0	1	-1	-2.536	positive	0	0	5.571	1	0	3
RT @RheaGraceB: Gandhi protested for years never one resorting to violence or theft. People today make me sick #londonriots	0	negative	0	2	1	0	0	0	-6.844	2.021	-5	0.3247070611	0	-0.5385742188	neutral	3	3	0	-2	-6.346	negative	2	2	1.251	0	2	1
It's that time of year again!! The Plains and the smell of Saturday morning tailgates..it's Auburn football season!! #wareagle	0	positive	0	1	0	0	2	0	-1.23	3.045	0	0.0061035156	1	-0.34375	neutral	0	1	1	-1	-0.866	positive	1	1	4.241	0	0	2
@iTasteLikCandy whoaa , well during the breaks i bee in dallas , so i might visit you in November , December , March , & thee Summer .	0	positive	2	1	0	1	0	0	-1.049	3.431	0	0.2495348473	0	-0.1894683838	positive	0	0	2	-1	-3.462	neutral	0	1	4.229	0	1	2
RT @RoxyReynolds: 007 in Detroit wed august 17th I'll be dancing live!!!!! D town stand up !!! Get ready its going down!	0	positive	3	0	1	1	1	0	-1.91	5.953	0	0.2062645117	0	-0.2893066704	positive	0	0	1	-1	-2.566	positive	0	0	6.754	0	0	2
The FA will be bringing a new interactive Road Show to Arsenal Ladies ahead of the game against Everton on Thursday	0	neutral	1	0	2	0	0	0	-2.51	4.379	0	0.4079627991	0	-0.063079834	neutral	0	0	1	-1	-0.734	neutral	0	0	3.92	1	0	1
Beer and chicken night! Watching #Dexter till the working hours (11.59pm - 8 am) Maybe we should reserve the nickname \dexter\? Might be fun	0	positive	2	0	0	1	1	4	-1.265	7.566	0	0.0196533203	2	-0.6593017578	positive	0	0	4	-1	-2.008	positive	0	0	7.692	0	1	2
..just finished watching the 4th season of Dexter.  #RelaxedTweet	0	positive	1	0	0	0	0	0	-0.11	1.38	0	0.5163574219	0	-0.109375	neutral	0	0	0	-1	-0.194	neutral	0	0	2.713	0	0	3
Thinking about going tonight Church tonight. Everybody is invited. Ladies free all night with a Bible lol	0	positive	1	0	0	1	1	4	-1.716	4.348	0	0.5729746819	1	-0.2529296875	positive	0	0	1	-1	-0.571	positive	0	0	4.057	1	0	2
The Boys' took care of business tonight! 23-17 over the damn viqueens. Felix, Dez, & Romo went HAM!	0	positive	1	1	1	0	0	2	-5.185	3.765	-4	0.16796875	0	-0.25	neutral	0	1	0	-1	-2.256	positive	1	1	2.798	0	0	2
@Julia_White You too lovely! I was like a big kid. See you tomorrow for X Factor fun x	1	positive	4	0	1	3	3	10	-2.048	4.855	0	0.7248769999	2	-0.60546875	positive	1	0	2	-1	-1.12	positive	0	0	4.213	1	0	3
Thank you to @Mark_Sanchez and @nickmangold  for signing my jets football today i really appreciate it you guys are class acts!	0	positive	2	0	0	2	1	4	-3.972	6.901	0	0.5493164063	1	-0.03125	positive	0	0	1	-1	-2.026	positive	0	0	2.67	0	0	3
According to reports, Lions rookie RB Mikel Leshoure was carted off field today with a left leg injury. Anyone surprised?!?!	1	positive	0	1	1	0	0	0	-3.834	4.159	-2	0.171875	0	-1.1984863281	negative	1	1	0	-1	-5.686	neutral	0	1	2.434	0	1	2
Let's see if I can wrap up season three of #Dexter tonight: only 1 more episode to go till the season finale. Roll on series four please!	0	positive	1	0	0	0	0	1	-2.365	2.577	0	0.1809698921	0	-0.3945083023	neutral	0	0	0	-1	-3.353	neutral	0	0	5.333	1	0	3
Read my response to \Green Day - Last night on earth or Last of the American Girls?\: http://4ms.me/p3GXtq	0	neutral	0	0	0	0	0	0	-2.347	4.613	0	0.1321384907	0	-0.0078125	neutral	0	0	0	-1	-1.491	neutral	0	0	2.504	0	0	1
watched all of @Mr_Grimshaw X Factor video's last night. he needs to start making music, wicked voice!	0	negative	0	1	1	0	1	0	-1.49	2.969	-2	0.7051683664	1	-0.4951136112	positive	1	1	1	-3	-1.419	positive	0	0	6.679	0	1	3
RT @alabamabuzztap: Crimson Confidential >> QB/RB threat Blake Sims may be just offensive weapon Bama needs http://buzztap.com/-2Ks6Pl	0	negative	1	2	2	0	0	0	-3.831	3.2	-2	0.5477294922	0	-0.48525	neutral	0	2	0	-3	-2.021	neutral	1	2	5.593	1	1	1
@olbagofdonuts Sensationalism at its finest. Next thing you know we'll be hearing that Graham Harrell may take Aaron Rodgers' spot. SMH.	0	neutral	0	0	1	1	0	0	-5.396	3.017	0	0.5146341324	0	-0.0634765625	neutral	0	1	0	-1	-1.7	positive	0	0	2.506	0	1	1
In Greenville for the night, Clemson tomorrow!	0	positive	0	0	0	0	1	0	-0.481	0.986	0	0	0	-0.0341796875	positive	0	0	0	-1	-0.407	neutral	0	0	2.032	0	0	2
iPad news:  Romo will have to keep Cowboys in the hunt - Dallas Morning News (subscription) http://t.co/AFs4bFb	0	neutral	1	0	0	0	0	0	-5.031	2.664	0	0.11328125	0	-0.2807035446	neutral	0	0	0	-1	-2.273	neutral	0	0	1.83	0	0	1
Random Friday fun: Where in Scotland, does legend have it, that Merlin the wizard died??	1	positive	1	1	0	1	2	4	-2.377	2.939	-3	0.125	1	-0.4213285446	negative	0	0	2	-1	-3.541	positive	0	0	3.835	0	0	2
Watched 'Gandhi' with Gaurika today. Was so nice answering her 100 questions. We should have some new age patriotic movies though...	0	positive	2	0	0	2	0	3	-4.378	6.766	0	0.9625244141	0	-0.3744535446	positive	0	0	0	-1	-1.549	positive	0	0	3.048	0	0	2
@Dasha_vu its Ravens 1st!....then Jets...then Eagles....get it right ;) lol	0	positive	1	0	0	1	0	3	-1.039	0.762	0	0	0	-0.021781262	positive	0	0	0	-1	-0.382	positive	0	0	0.395	0	0	2
Old school Green Day and Sum 41 playing at work. I just might make it through the night	0	positive	2	0	0	1	0	0	-1.503	1.805	0	0.6589969325	1	-0.159576416	neutral	0	0	1	-1	-1.966	neutral	0	0	3.873	2	0	2
RT @NFGfans: Dexter like surgery theme please RT @realjordanfg: hey were shooting the video for #Radiosurgery this Thursday! MUAHAHAHAHA ...	0	positive	2	0	0	1	0	3	-1.759	7.208	0	0.3051757813	0	0	neutral	1	1	0	-1	-2.03	positive	0	1	3.546	0	2	2
@rachvardon aladdin looked very happy in the field today, and came over to say hi when we rode round the jumps :)	0	positive	1	0	0	1	1	3	-1.127	5.263	0	0.8057175055	1	0	positive	0	0	1	-1	-1.088	positive	0	0	4.678	1	0	3
momma goes to bama tomorrow , but  i am going over to Mackenzie 's house later <3  #momyoubettagetmethatshirt (;	0	neutral	0	0	0	0	1	0	-1.256	1.555	0	0.005859375	0	-0.28125	positive	0	0	0	-1	-3.158	neutral	0	0	4.293	0	0	1
Today in santa fe was the first time ii had seen someone use an ipad as a camera..it looked a little weird.	0	negative	0	1	2	0	1	0	-3.188	1.87	-2	0.4051399231	0	-0.7241210938	neutral	0	1	0	-2	-1.604	neutral	1	0	1.987	0	0	1
The complete 5th season of #Dexter is available on DVD today! Or you could just watch it On Demand.. http://ht.ly/64rcd	0	positive	1	0	0	1	1	0	-1.223	2.364	-1	0.875	0	-0.1137695313	positive	0	1	0	-1	-1.564	positive	0	1	3.6	0	1	2
Get out the vote in WI tomorrow! RT @michellemalkin: Wisconsin Recall, Part Two: Fleebaggers face the music http://t.co/Y0A28XH	1	positive	0	0	0	0	2	0	-2.285	3.312	0	0.3264808664	2	-0.038520813	positive	2	1	2	-1	-0.874	neutral	0	1	2.674	1	0	2
15th august- The anthem still chokes me up. The flag still makes me proud. Gandhi still looks over us.  happy& proud  independence day #fb	1	positive	4	0	0	3	4	7	-4.379	9.215	-2	1.451171875	4	-0.1252994537	neutral	0	0	4	-1	-3.581	positive	0	0	5.359	4	0	2
The only dirty bombs on Sunday will be the ones launched by Mark \Dirty\ Sanchez and the Jets as they pummel Romo's Homos #terror #nyj #wtc	0	negative	1	2	2	0	0	1	-9.334	4.738	-5	0.0432739239	0	-0.8880615234	neutral	0	2	0	-3	-2.462	negative	1	0	4.249	0	1	1
So glad to be back in the big apple. Off tomorrow to Florida. #lookingfoward to a mini vacay #longoverdue	0	positive	2	0	0	1	2	4	-0.293	2.049	0	0.4109725934	1	-0.4477539063	positive	0	0	1	-1	-2.128	positive	0	0	3.419	0	0	2
I've really, really missed hearing from Green Day, it was so nice seeing the video from the Pipeline to a Cure event yesterday :')	0	negative	1	1	0	2	0	3	-2.202	4.207	-2	1.2314453125	1	-0.6878967285	neutral	0	1	1	-3	-3.518	positive	0	0	5.813	1	1	2
@Real_ColSylvia You wouldn't believe how many Demon fans want you to succeed Col - kick some butt today and be back for the  Eagles.	1	positive	3	1	2	2	1	1	-6.263	5.452	0	0.6177978497	1	-0.3762055664	neutral	1	3	1	-1	-2.152	positive	1	2	2.92	1	1	3
if I DO get the pjob in bristol at espn all yall gotta come party with me before i leave.  I would let yall know asap. and the night before	1	neutral	0	0	0	0	0	0	-6.633	1.884	-1	0.4384260187	0	-0.2294960022	neutral	1	1	0	-1	-3.663	neutral	0	0	4.342	0	0	1
Tony Romo may want to check Craigslist for hyperbaric chambers.	0	neutral	1	0	0	0	0	1	-3.078	2.366	0	0.0932533749	0	-0.2514648438	neutral	0	0	0	-1	-1.427	neutral	0	0	0.836	0	0	1
RT @BillieJoeLuver5: RT If you mentioned Green Day today.	0	neutral	0	0	0	0	0	0	-0.928	3.511	0	0.1416015625	1	-3.96728515625E-4	positive	0	0	1	-1	-0.15	neutral	0	0	1.67	1	0	1
@Elite_Rickito oh yes, all italy make vacation in august incl. the soccer teams :))	0	neutral	1	0	0	0	1	1	-1.075	1.006	0	0.9609375298	1	0	positive	0	0	2	-1	-1.401	positive	0	0	4.171	0	0	1
NFL UPDATE- Jerricho Cotchery is in negotiations with the Pittsburgh Steelers expected to take a physical today, Ravens also interested.	0	positive	1	0	0	0	1	2	-2.441	2.383	0	0.4770517349	0	-0.1875	neutral	1	0	1	-1	-2.271	positive	1	0	1.614	0	0	2
RT @spin1038: Jane Lynch hosting the Emmys this Sunday.Guest presenters: Rob Lowe, Ashton Kutcher, Melissa McCarthy & Lea Michele #emmys	0	negative	0	0	0	0	0	0	-2.795	10.778	-2	0	0	-0.4375	positive	2	2	0	-2	-1.397	neutral	2	2	6.519	0	2	1
Later start this morning - off to get the stitch removed from my arm, then up into Cumbria we go and Scotland tomorrow! #lejog go go go!	0	positive	0	0	0	0	2	0	-1.919	3.45	0	0.0938150818	0	-0.60400033	positive	0	0	0	-1	-5.675	positive	0	0	4.988	0	0	2
RT @nfl: Free agent WR Jerricho Cotchery, formerly of Jets, traveling to Baltimore tonite to begin visit with Ravens. Visited Pitt recently	0	neutral	1	0	0	1	0	1	-3.835	3.568	0	0.0553965569	0	-0.041015625	neutral	0	0	2	-1	-1.693	neutral	0	0	3.648	0	0	1
Nuit Blanche is Oct 1. Let's hope it doesn't rain.	1	positive	1	0	0	0	1	2	-1.366	1.573	0	0.0893554688	1	-0.1953125	neutral	0	0	1	-1	-1.507	positive	0	0	2.634	1	0	3
How about one up here for hometown fans?? RT @BJAofficial SURPRISE GREEN DAY SHOW Thursday August 11th, http://t.co/nROhM1q	1	neutral	0	0	0	1	0	0	-1.804	3.388	0	0.3071327209	2	-3.96728515625E-4	positive	0	0	3	-1	-0.351	neutral	0	0	3.28	2	1	1
Attention @earnestpugh fans!! Come worship with him August 16th ,2011 GMWA Marriott Florida Ballroom Tampa, FL @ 3:15pm! Don't miss it!	0	negative	1	1	1	1	1	0	-4.667	5.294	-2	0.1406927109	1	-0.1874656677	neutral	0	0	3	-2	-2.914	positive	0	0	9.337	1	1	2
Where is @Thee_LoLaMonroe going to be at tonight in Detroit?	0	neutral	0	0	0	0	0	0	-0.582	0	0	1.220703125E-4	0	-0.1875	neutral	0	0	0	-1	-1.214	neutral	0	0	1.017	0	0	1
RT @__BigAssCHOPPA: One thing i learned from living in detroit was when a nigga pull out a gun you get the fuck on. Crazy ass night already!	0	negative	1	2	1	0	0	0	-5.655	3.113	-11	0.5562171945	0	-0.4872492999	neutral	1	3	1	-3	-3.396	negative	0	2	2.076	0	2	2
@sardesairajdeep Why govt loosing sleep over Anna Hazare's fast. May be they don't want another Gandhi like figure.	0	positive	2	0	0	2	0	3	-11.812	1.869	0	0.1939926147	0	-0.5326805115	neutral	0	0	0	-1	-5.625	negative	0	0	2.245	0	0	2
RT @AdamSchefter: According to reporters on the scene at practice, Lions rookie RB Mikel Leshoure was carted off field today with a left ...	0	neutral	0	0	0	0	0	0	-7.2	3.587	0	0.2717285156	0	-0.9211425781	neutral	0	0	1	-1	-2.545	neutral	0	0	2.983	0	0	1
If my cats were in Philly, I would not be going home tomorrow. They're the only reasons I'm going back to Florida.	0	neutral	1	0	0	0	1	0	-3.536	0.701	0	0.1763915997	0	-1.1015625	negative	0	0	0	-1	-4.705	neutral	0	0	2.669	0	0	1
@CarriBugbee  hard to believe, huh? RT @stop: Watched my 1st episode of Mad Men (the pilot) on an iPad. Second episode up next.	0	negative	0	2	2	0	0	0	-2.293	2.945	-4	0.5848999023	0	-0.4018896222	positive	1	1	1	-2	-2.856	neutral	1	1	3.438	1	1	1
Dexter's 6th season is slowly becoming the best season of the series .. which is by the way a peace of art ! #legend #5ari8Lel3ada	1	positive	2	1	1	2	2	5	-0.387	3.732	0	0.8642578125	2	-0.53125	positive	1	0	2	-1	-0.852	positive	0	0	6.675	2	0	2
I get a night out tonight! Going to see Cowboys vs. Aliens because I'll see anything with a name like that, and then the oven door fell off.	0	positive	1	1	1	1	0	2	-4.036	4.128	0	0.2527439603	0	-0.7440834045	positive	1	1	0	-1	-3.986	positive	0	0	5.277	0	0	2
RT @famemensmag: I copped the New StraightStuntin today last issue..... Dayum!!! Detroit models you know who to come to when u want to b ...	0	positive	1	1	0	0	0	1	-4.325	4.446	0	0.2368217707	0	-0.2827148438	neutral	0	0	0	-1	-4.047	neutral	0	0	3.754	0	0	2
RT @RoyPhilpott: After observing Clemson's linebackers earlier today, it's safe to say that position will undergo a drastic change in th ...	0	positive	2	1	1	1	0	1	-3.426	3	0	0.6705977917	1	-0.0630493164	positive	0	0	1	-1	-1.433	neutral	0	0	3.176	1	1	2
@RyanRuocco but let Sanchez get through his 3rd season before we say if he's better then eli	0	neutral	1	0	0	1	0	2	-4.864	1.714	0	0.591770173	0	-0.1171875	neutral	0	0	0	-1	-2.181	neutral	0	0	1.368	0	0	1
I have Austin n Dallas coming deep to Venue tonight.  HTown...lets show em how we do it out chea	0	neutral	0	0	1	0	1	0	-1.949	6.393	0	0.1800347567	0	-0.2830533981	neutral	0	0	0	-1	-1.739	positive	0	0	2.481	1	0	1
@MattBedfordd Well I've got to sort out hotels etc for when I'm in Derby tonight, but I'll stay updated! Cesc to score the winner?	2	positive	1	0	0	2	2	4	-3.359	2.392	0	0.3777086754	2	-0.1009683609	positive	0	0	2	-1	-3.058	neutral	0	0	3.289	0	0	2
Gym tonight dependent on how, erm... fresh, my kit is. Otherwise its a pilgrimage to Bolton first, or Saturday morning. Feeling good.	2	positive	2	0	0	2	2	5	-3.639	4.884	0	0.9002897162	2	-0.2299499512	positive	1	2	3	-1	-3.721	positive	1	1	6.41	3	1	2
Bolton away tomorrow! Hope @swp29 gets a game....after his quality pre-season. Up the blues! @MCFC <3	1	positive	1	0	0	0	2	2	-1.041	2.8	0	0.4282226563	1	-0.1577148438	positive	1	1	1	-1	-1.775	positive	0	0	5.44	1	1	3
2nd episode of Family Guy , I missed It the first time (:	0	negative	0	1	0	0	1	0	-0.515	0.875	-2	0.0105171204	0	-0.53125	negative	0	0	0	-2	-1.681	negative	0	0	1.912	0	0	1
Man United's equaliser today was superb. Hopefully we'll be seeing many Arsenal moves like that (with a shot at the end!) this season.	1	positive	3	0	0	2	0	10	-3.007	3.544	0	1.5071716309	0	-0.265625	neutral	1	1	2	-1	-1.806	positive	0	1	6.2	1	1	2
PVR is set.RT@craigyferg Lovely @Officialkat on the show Fri.Until that beeyotch showed up Andy Rooney & I were the hottest mamacitas on CBS	1	positive	1	0	0	2	1	3	-2.189	5.156	0	0.6318397522	1	-0.03125	neutral	1	0	1	-1	-1.291	positive	0	0	4.615	2	0	2
Da way aaron rodgers lookin greenbay may take it again	0	neutral	0	0	0	0	0	0	-1.469	0.688	0	0.1420907974	0	0	neutral	0	0	0	-1	-0.332	neutral	0	0	0.149	0	0	1
Romo finished 2nd at ACC again!: For the third consecutive year Tony Romo finishes second at the American Centur... http://t.co/MiDrkTP	0	positive	0	0	0	0	0	0	-6.138	2.971	0	0.6249389648	0	-0.03125	neutral	0	0	0	-1	-1.406	neutral	0	0	2.727	0	0	2
@letmeRyed o ok, well i'm not coming back to dallas tonight	0	positive	2	0	0	1	1	0	-1.294	0.549	0	0.5390856266	0	-0.65625	neutral	0	0	0	-1	-2.191	neutral	0	0	1.308	0	0	2
We should donate it to ARSENAL.. they aint winning anythng! RT @pritypinkyy: 19th COMMUNITY SHIELD(yeah still silverware)	1	positive	0	0	0	1	1	4	-5.123	3.14	0	0.84375	1	-0.0405864716	neutral	1	0	2	-1	-2.613	positive	1	0	2.529	1	0	2
RT @JennyVrentas: Revis bats down Sanchez pass to Holmes. 3rd PBU by 24 in 2days. Holmes makes up 4 it with catch on Cromartie on next p ...	1	neutral	0	0	1	0	0	0	-3.355	3.817	0	0.2258009708	0	-0.659118654	neutral	0	0	0	-1	-1.725	neutral	0	0	6.559	0	0	1
RT @ReignOfSuccess: 1st rule of the code: Don't get caught  #Dexter	0	neutral	0	0	0	0	0	0	-1.461	1.916	0	0.0137405405	0	-0.1249656677	neutral	0	0	0	-1	-0.588	neutral	0	0	1.693	1	1	1
#ICanHonestlySay #Dexter is such a good show, I may order Showtime just because of it.	1	positive	2	0	0	1	1	3	-0.749	1.607	0	1.115362348	1	-0.1571807861	neutral	0	0	1	-1	-1.456	positive	0	0	2.067	2	0	2
Man I love @kmaiadanyelle..She stayed the night last night from Detroit and we had a blast. Love you 2wee.Even tho we're right nxt to e/o HA	1	positive	3	0	1	3	0	8	-2.335	5.79	0	0.7074877024	2	-0.1385567747	positive	0	1	2	-1	-3.512	positive	0	1	5.55	0	1	3
Merril Hoge is stupid. I'm sick of hearing what Tebow can't do. He may not be a #1 right now but it took Aaron Rodgers 3 yrs to start	0	negative	1	2	2	1	1	0	-6.207	0.543	-4	1.220703125E-4	0	-1.5173488222	negative	1	3	0	-2	-7.114	negative	1	0	1.46	0	1	2
Lord I say this prayer today bless the red sox in anoint them for thay shall have victory over the Yankees today in Jesus amen	0	positive	2	0	0	2	2	3	-3.947	6.117	0	0.5703735352	3	-0.3178129196	positive	0	1	4	-1	-2.047	positive	1	0	4.786	4	0	2
Would love to know the truth about Amanda Knox. http://t.co/CqW8Nbw8	0	positive	2	0	0	1	0	3	-1.87	2.001	0	0.6304321289	1	0	neutral	0	0	2	-1	-0.463	positive	0	0	2.65	1	0	2
[Tigernet] Wednesday football practice videos:  Videos from Clemson's fifth practice of the preseason, ... http://bit.ly/rg6DjJ #Clemson	0	neutral	0	0	0	0	1	0	-1.151	2.046	0	0.1372070313	1	0	neutral	0	0	3	-1	-0.025	neutral	0	0	2.739	0	0	1
Comedy central going IN tonight...	0	neutral	0	0	1	0	0	1	0	1.149	0	0	0	-0.1875	neutral	0	0	0	-1	-0.117	neutral	0	0	1.489	0	0	1
@jaymee55 yeah I got a Yankees hat geez! Yeah he got the old lettuce wrists! Good night in Austin last night then?	1	positive	1	0	0	1	1	5	-3.472	3.961	0	0.7757270951	1	-0.193359375	positive	0	0	1	-1	-4.187	positive	0	0	4.641	1	0	2
What is true of the individual will be tomorrow true of the whole nation if individuals will but refuse to lose heart and hope. ~ Gandhi	2	positive	6	2	2	0	2	6	-4.214	4.593	-2	0.6079559326	3	-0.2219238281	neutral	1	2	3	-2	-2.705	positive	1	1	3.729	4	1	3
RT @TheEllenShow: I just talked to Melissa McCarthy. So happy she won last night. She called to offer me a role in Bridesmaids 2.	0	positive	2	0	0	2	1	6	-3.501	6.873	0	0.6901689768	1	-0.2529296875	positive	0	0	2	-1	-4.18	positive	0	0	4.575	1	0	2
Awwwwwright! It's Leaving Cert results night tonight - Giggity Giggity Giggity Goo !   (Quagmire from Family Guy is in Dublin tonight )	0	positive	0	0	0	0	0	0	-0.317	5.444	0	0.375	0	-0.2529296875	neutral	0	2	0	-1	-1.513	positive	2	0	6.429	0	0	2
RT @AdamSchefter at practice, Lions rookie RB Mikel Leshoure was carted off field today with a left leg injury. > Lions dropping like flies	0	positive	1	1	1	1	0	2	-7.522	3.27	-2	0.6081542969	0	-1.0734863281	negative	1	1	1	-1	-5.804	negative	0	1	3.531	0	1	2
RT @GuelphFab5: #Guelph Nuit Blanche tonight: 1:30am. Bookshelf Cinema parking lot - CFRU's Silent Dance Party. http://t.co/cCeEDpy	0	neutral	1	0	0	1	0	0	0	5.001	0	0	1	-0.0546875	neutral	0	0	1	-1	-0.773	neutral	0	0	3.965	1	0	1
@paulm340 Haha! Unlike Scotland, it's bloody scorching here this morning, having my brekkie outside before heading out  - later!	0	positive	0	2	2	0	0	3	-1.685	4.237	-3	0.0018310547	0	-0.6742591858	positive	1	2	0	-1	-2.645	negative	1	2	7.366	0	1	3
Had a pretty good night. Jogging on the beach, swimming in my clothes. Popcorn and Family Guy. Excellent. :3	1	positive	3	0	0	3	2	7	-1.086	4.275	0	1.7396261115	4	-0.2529296875	positive	0	0	3	-1	-1.684	positive	0	0	9.014	3	0	3
today's life lesson courtesy of alabama - if you're gonna play in texas, you gotta have a fiddle in the band.	0	neutral	1	0	0	0	1	2	-2.144	4.499	0	0.864044547	0	-0.2103910446	positive	0	0	2	-1	-1.172	neutral	0	0	3.852	1	0	1
Final count down till the end of Shift. 58 minutes left. Excited for Church tonight!	1	positive	1	0	1	1	2	3	-1.041	2.812	0	0.1443805248	2	-0.0397949219	positive	0	0	3	-1	-3.361	positive	0	0	3.805	3	0	3
