content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
pissed about at&amp;t's mid-contract upgrade price for the iPhone (it's $200 more) I'm not going to pay $499 for something I thought was $299	0	negative	1	0	0	0	2	0	-5.5889999999999995	2.4650000000000003	-5	0.4161376953125	1	-1.3125	negative	0	0	1	-3	-7.2570000000000014	negative	0	0	1.65	1	0	1
Safari 4 is fast :) Even on my shitty AT&amp;T tethering.	0	negative	1	0	0	1	0	0	-0.7290000000000001	0.047	-3	0.041900634765625	0	-0.75	negative	0	0	0	-2	-5.844	negative	0	0	1.026	0	0	1
@ims What is AT&amp;T fucking up?	0	neutral	0	1	0	0	0	0	-0.771	0.085	-4	0.0849609375	0	0.0	neutral	0	0	0	-1	-1.075	negative	0	0	0.07100000000000001	0	0	1
@springsingfiend @dvyers @sethdaggett @jlshack AT&amp;T dropped the ball and isn't supporting crap with the new iPhone 3.0... FAIL #att SUCKS!!!	0	negative	0	3	1	1	0	1	-2.292	3.1309999999999993	-8	0.2320556640625	0	-0.4884033203125	negative	0	1	1	-3	-8.612	negative	1	0	3.1910000000000003	1	0	2
@MMBarnhill yay, glad you got the phone! Still, damn you, AT&amp;T.	0	positive	1	1	1	2	1	3	-1.6019999999999999	4.446	-4	0.1015625	1	-0.4468364715576172	positive	0	1	1	-1	-2.859	negative	1	1	1.98	0	0	2
Google Wave Developer Sandbox Account Request http://bit.ly/2NYlc	0	neutral	0	0	0	0	0	0	-1.7359999999999998	2.691	0	0.1261444091796875	0	-0.0625	neutral	0	0	0	-1	-0.016	neutral	0	0	0.518	1	0	1
Talk is Cheap: Bing that, I?ll stick with Google. http://bit.ly/XC3C8	0	neutral	0	1	2	0	0	0	-2.833	2.256	-2	0.0	0	-1.1778702810406685	neutral	1	2	1	-1	-0.497	negative	1	1	1.891	0	1	1
@defsounds WTF is the point of deleting tweets if they can still be found in summize and searches? Twitter, please fix that. Thanks and bye	0	negative	1	0	0	0	1	3	-13.656	3.4339999999999997	-4	0.09779083729517879	1	-0.04174613952636719	neutral	0	0	1	-3	-4.574	negative	0	0	2.3939999999999997	1	0	2
@mattcutts have google profiles stopped showing up in searches? cant see them anymore	0	neutral	0	0	0	0	0	0	-9.534	1.968	-1	0.055237412452697754	0	-0.19476604461669922	negative	0	0	0	-1	-4.023	neutral	0	0	0.278	0	0	1
@ArunBasilLal I love Google Translator too ! :D Good day mate !	1	positive	2	0	1	2	1	6	-5.744	5.878999999999999	0	1.1241475958377123	2	-0.2191162109375	positive	0	0	3	-1	-0.705	positive	0	0	2.865	2	0	3
reading on my new Kindle2!	0	positive	0	0	0	0	0	0	0.0	1.6530000000000002	0	0.1226806640625	0	0.0	positive	0	0	1	-1	-0.366	positive	0	0	1.64	0	0	2
My Kindle2 came and I LOVE it! :)	0	positive	1	0	0	1	0	3	-0.294	1.552	0	0.352294921875	1	-0.03125	positive	0	0	1	-1	-0.887	positive	0	0	2.206	0	0	3
LOVING my new Kindle2.  Named her Kendra in case u were wondering. The cookbook is THE tool cuz it tells u all the tricks!  Best gift EVR!	1	positive	1	0	0	2	1	7	-3.4379999999999993	9.175	0	1.8374786376953125	2	-0.087890625	positive	1	1	2	-3	-2.1470000000000002	positive	0	0	6.5280000000000005	1	1	4
The real AIG scandal / http://bit.ly/b82Px	0	neutral	1	1	1	0	0	0	-1.565	0.688	-3	0.0045166015625	0	0.0	neutral	0	1	1	-1	0.0	negative	0	0	0.141	1	1	1
Any twitter to aprs apps yet?	0	neutral	0	0	0	0	0	0	-1.61	0.41	0	0.0	0	-0.25	neutral	0	0	0	-1	-1.323	neutral	0	0	0.0	0	0	1
45 Pros You Should Be Following on Twitter - http://is.gd/sMbZ	0	neutral	0	0	0	1	0	0	-1.737	3.396	0	0.0469970703125	0	0.0	neutral	0	0	0	-1	-0.46900000000000003	neutral	0	0	1.201	0	0	1
Obama is quite a good comedian! check out his dinner speech on CNN :) very funny jokes.	1	positive	2	1	0	1	1	9	-4.351	6.337	0	1.270379486377351	1	-0.2933998107910156	positive	0	0	3	-1	-0.8160000000000001	positive	0	0	3.2169999999999996	1	0	3
' Barack Obama shows his funny side  &gt;&gt; http://tr.im/l0gY !! Great speech..	0	positive	2	1	0	1	0	7	-2.257	4.8149999999999995	0	0.06640625	0	-0.2286376953125	neutral	0	0	1	-1	-0.34299999999999997	positive	0	0	3.53	0	0	3
I like this guy : ' Barack Obama shows his funny side  &gt;&gt; http://tr.im/l0gY !!	0	positive	2	1	0	1	0	6	-2.914	3.7199999999999998	0	0.18017578125	0	-0.2344970703125	positive	0	0	0	-1	-1.0	positive	0	0	1.516	0	0	2
Obama's speech was pretty awesome last night! http://bit.ly/IMXUM	0	positive	2	0	0	2	1	5	-0.903	2.7979999999999996	0	0.7519212961196899	1	-0.1220703125	positive	0	0	2	-1	-0.699	positive	0	0	3.3800000000000003	1	0	4
Reading  Bill Clinton Fail - Obama Win? http://tinyurl.com/pcyxj7	0	negative	0	1	1	1	0	4	-1.054	1.737	-2	0.15234375	0	-0.3321533203125	neutral	0	0	1	-2	-1.706	positive	0	0	0.8180000000000001	0	0	1
Obama More Popular Than U.S. Among Arabs: Survey: President Barack Obama's popularity in leading Arab countries .. http://tinyurl.com/prlvqu	0	positive	3	0	0	2	0	3	-5.282	5.535000000000001	0	0.8125	0	0.0	neutral	0	0	2	-1	-0.33999999999999997	positive	0	0	2.0320000000000005	2	0	3
Obama's got JOKES!! haha just got to watch a bit of his after dinner speech from last night... i'm in love with mr. president ;)	0	positive	2	0	0	1	1	8	-3.072	5.845000000000001	0	0.8149095773696899	1	-0.1572265625	positive	0	0	4	-1	-1.5639999999999998	positive	0	0	6.210999999999999	1	1	3
LEbron james got in a car accident i guess..just heard it on evening news...wow i cant believe it..will he be ok ? http://twtad.com/69750	1	neutral	0	0	0	0	0	0	-3.485	1.359	-2	0.3448486328125	0	-0.5703125	negative	1	1	0	-1	-5.4830000000000005	negative	0	0	3.0530000000000004	0	1	1
is it me or is this the best the playoffs have been in years oh yea lebron and melo in the finals	0	positive	1	0	0	1	0	3	-5.375000000000001	1.9889999999999999	0	0.26171875	0	-0.12445354461669922	neutral	0	0	0	-1	-2.8510000000000004	positive	0	0	3.15	0	0	2
@khalid0456 No, Lebron is the best	0	positive	1	0	0	1	0	3	-1.121	0.866	-1	0.13671875	0	-0.1484375	positive	0	0	0	-1	-1.3519999999999999	positive	0	0	1.299	0	0	2
@the_real_usher LeBron is cool.  I like his personality...he has good character.	1	positive	2	0	0	3	1	6	-1.585	2.161	0	1.1104757208377123	1	-0.0457763671875	positive	0	0	2	-1	-1.612	positive	0	0	0.8089999999999999	1	0	2
Watching Lebron highlights. Damn that niggas good	1	positive	1	1	1	1	1	3	-3.709	1.8439999999999999	-9	0.7083761114627123	1	-0.25	neutral	0	1	1	-1	-1.7189999999999999	positive	1	1	1.177	1	0	2
@Lou911 Lebron is MURDERING shit.	0	negative	0	1	0	0	0	0	-3.339	0.0	-7	0.0	0	-0.1669921875	neutral	0	1	0	-4	-1.63	positive	1	1	0.005	0	0	1
@uscsports21 LeBron is a monsta and he is only 24. SMH The world ain't ready.	0	neutral	1	0	0	1	1	0	-4.1850000000000005	1.278	0	0.0	0	-0.07177734375	neutral	0	0	0	-1	-2.676	positive	0	0	2.7259999999999995	0	0	1
@cthagod when Lebron is done in the NBA he will probably be greater than Kobe. Like u said Kobe is good but there alot of 'good' players.	1	positive	3	0	0	2	1	8	-7.225	4.196000000000001	0	1.1425802130252123	1	0.0	positive	0	0	2	-1	-2.915	positive	0	0	3.082	1	0	2
KOBE IS GOOD BT LEBRON HAS MY VOTE	2	positive	1	0	0	1	2	3	-3.4159999999999995	1.951	0	0.7711202520877123	2	0.0	positive	1	1	2	-1	-2.23	positive	0	1	0.893	2	0	2
Kobe is the best in the world not lebron .	0	positive	1	0	0	1	0	3	-2.2	1.8450000000000002	0	0.13671875	0	-0.62646484375	neutral	0	0	0	-1	-1.362	negative	0	0	2.036	0	0	2
@asherroth World Cup 2010 Access?? Damn, that's a good look!	1	positive	1	1	1	1	1	3	-1.0939999999999999	3.4579999999999993	-4	0.8055135626345873	1	-0.31396484375	neutral	0	1	1	-1	-2.286	positive	1	1	3.369	1	0	2
Just bought my tickets for the 2010 FIFA World Cup in South Africa. Its going to be a great summer. http://bit.ly/9GEZI	0	positive	2	0	0	1	0	3	-0.556	3.247	0	0.2430419921875	0	-0.25146484375	positive	0	0	0	-1	-1.638	positive	0	0	5.221	0	0	3
Share: Disruption...Fred Wilson's slides for his talk at Google HQ  http://bit.ly/Bo8PG	0	neutral	0	0	0	0	1	1	-1.5979999999999999	1.935	0	0.0626220703125	1	-0.0631103515625	neutral	0	0	2	-1	-0.613	neutral	0	0	1.718	1	0	1
I have to go to Booz Allen Hamilton for a 2hr meeting :(  But then i get to go home :)	0	neutral	0	0	0	0	0	0	-1.817	1.6789999999999998	0	0.07379543503338937	0	-0.2572660446166992	negative	0	0	0	-1	-4.146000000000001	negative	0	0	4.123	0	0	1
The great Indian tamasha truly will unfold from May 16, the result day for Indian General Election.	0	positive	3	0	0	1	2	3	-1.499	4.984	0	0.6337890625	0	-0.00390625	neutral	0	0	2	-1	-0.315	positive	0	0	4.074	1	0	3
@crlane I have the Kindle2. I've seen pictures of the DX, but haven't seen it in person. I love my Kindle - I'm on it everyday.	0	positive	1	0	0	1	0	3	-4.845	2.561	0	0.602294921875	1	-0.37390708923339844	positive	0	0	1	-1	-3.695	positive	0	0	3.1189999999999998	0	0	3
@criticalpath Such an awesome idea - the  continual learning program with a Kindle2  http://bit.ly/1ZLfF	0	positive	2	0	0	1	0	4	-0.49	3.2960000000000007	0	0.9765625	0	-0.25	positive	0	0	1	-1	0.0	positive	0	0	3.018	0	0	3
ok.. do nothing.. just thinking about 40D	0	neutral	1	0	0	0	0	0	-1.5210000000000001	0.5890000000000001	0	0.408935546875	0	-0.12496566772460938	neutral	0	0	0	-1	-0.517	neutral	0	0	0.206	0	0	1
@faithbabywear Ooooh, what model are you getting??? I have the 40D and LOVE LOVE LOVE LOVE it!	0	positive	4	0	0	4	0	12	-1.3010000000000002	7.424	0	1.4131660461425781	4	-0.15570354461669922	positive	0	0	5	-1	-0.841	positive	0	0	6.465	0	0	4
The Times of India: The wonder that is India's election. http://bit.ly/p7u1H	0	neutral	1	0	0	1	0	0	-2.8789999999999996	0.268	0	0.7421875	0	0.0	neutral	0	0	0	-1	-0.8560000000000001	positive	0	0	0.42799999999999994	0	0	1
http://is.gd/ArUJ Good video from Google on using search options.	1	positive	1	0	0	1	1	3	-3.227	2.819	0	0.7396261114627123	1	-0.0625	neutral	0	0	1	-1	-0.082	positive	0	0	1.2720000000000002	1	0	2
@ambcharlesfield lol. Ah my skin is itchy :( damn lawnmowing.	0	positive	0	2	1	0	0	3	-1.1869999999999998	0.895	-6	0.0	0	-0.8125	neutral	0	1	0	-1	-4.321	negative	1	1	1.359	0	0	2
itchy back!! dont ya hate it!	0	negative	1	2	1	0	0	0	-3.088	2.117	-5	0.17236327938735485	0	-1.0625	neutral	1	1	0	-4	-5.011	negative	1	1	1.218	0	1	2
Stanford Charity Fashion Show a top draw http://cli.gs/NeNuAH	0	neutral	2	0	0	1	1	2	-1.112	2.68	0	0.3985633850097656	1	-0.06250381469726562	neutral	0	0	2	-1	-0.333	positive	0	0	1.351	2	0	1
Stanford University?s Facebook Profile is One of the Most Popular Official University Pages - http://tinyurl.com/p5b3fl	0	positive	1	0	0	1	1	3	-1.908	2.4299999999999997	0	0.10205078125	0	0.0	neutral	0	0	1	-1	-0.581	positive	0	0	1.292	1	0	3
Lyx is cool.	0	positive	0	0	0	1	0	1	0.0	1.007	0	0.0	0	-0.0145263671875	neutral	0	0	1	-1	-0.115	positive	0	0	0.165	0	0	2
SOOO DISSAPOiNTED THEY SENT DANNY GOKEY HOME... YOU STiLL ROCK ...DANNY ... MY HOMETOWN HERO !! YEAH MiLROCKEE!!	1	positive	1	1	0	1	1	3	-3.495999999999999	5.351	0	0.13623046875	1	-0.04058647155761719	neutral	0	0	2	-1	-4.827999999999999	positive	0	0	4.734000000000001	1	0	4
RT @PassionModel 'American Idol' fashion: Adam Lambert tones down, Danny Gokey cute ... http://cli.gs/7JWSHV	0	positive	2	0	1	2	0	2	-0.9309999999999999	4.468000000000001	0	0.7311720997095108	0	-0.28125	neutral	0	0	2	-1	-1.21	positive	0	0	3.359	0	0	3
@dannygokey I love you DANNY GOKEY!! :)	0	positive	1	0	0	1	0	3	-0.5289999999999999	3.9949999999999997	0	0.352294921875	1	-0.03125	positive	0	0	1	-1	-1.049	positive	0	0	1.857	0	0	3
RT @justindavey: RT @tweetmeme GM OnStar now instantly sends accident location coordinates to 911 | GPS Obsessed http://bit.ly/16szL1	1	negative	0	0	0	1	0	2	-1.4849999999999999	3.731	-2	0.25	0	-0.62890625	neutral	1	1	0	-3	-2.5820000000000003	neutral	0	0	1.919	0	1	1
so tired. i didn't sleep well at all last night.	0	positive	1	1	1	1	0	0	-0.714	0.444	-2	0.5952061433792114	0	-0.1279296875	negative	0	1	0	-1	-2.8089999999999997	negative	0	0	2.072	0	0	2
Boarding plane for San Francisco in 1 hour; 6 hr flight. Blech.	0	neutral	0	0	0	0	0	0	-0.485	0.401	0	0.00146484375	0	-0.125	neutral	0	0	0	-1	-4.295	negative	0	0	3.5840000000000005	0	0	1
bonjour San Francisco. My back hurts from last night..	0	negative	1	1	0	0	0	0	0.0	2.024	-2	0.1742845755070448	0	-0.0029296875	negative	0	0	0	-3	-3.605	negative	0	0	3.493	0	0	1
breakers. in San Francisco, CA http://loopt.us/4v88Bw.t	0	neutral	0	0	0	0	0	0	0.0	0.182	0	0.0	0	0.0	neutral	0	0	0	-1	-0.698	neutral	0	0	1.5050000000000001	0	0	1
Heading to San Francisco	0	neutral	0	0	0	0	0	0	-0.092	0.514	0	0.0	0	0.0	neutral	0	0	0	-1	-0.187	neutral	0	0	2.082	0	0	1
With my best girl for a few more hours in San francisco. Mmmmmfamily is wonderful!	1	positive	2	0	0	2	0	7	-0.122	4.204	0	0.89453125	1	-0.3125	positive	0	0	1	-1	-1.13	positive	0	0	7.032000000000001	1	0	4
F*** up big, or go home - AIG	0	neutral	0	0	0	0	0	1	-0.6319999999999999	0.9159999999999999	0	0.1952744107838953	0	0.0	neutral	0	0	0	-1	-1.271	negative	0	0	1.0630000000000002	0	0	1
Went to see the Star Trek movie last night.  Very satisfying.	0	positive	2	0	0	1	1	0	-0.176	3.804	0	0.5826103687286377	1	-0.0654296875	neutral	0	0	1	-1	-0.956	positive	0	0	3.4939999999999998	1	0	3
I can't wait, going to see star trek tonight!!	0	positive	1	0	0	0	2	0	-0.34800000000000003	3.356	0	0.09631407260894775	1	-0.421875	neutral	0	1	1	-1	-0.7000000000000001	positive	0	0	2.9780000000000006	1	0	2
Star Trek was as good as everyone said!!	1	positive	2	0	0	1	2	3	-0.9830000000000001	4.279	0	0.8031637091189623	2	-0.1875	neutral	0	0	2	-1	-0.301	positive	0	0	2.337	2	0	2
am loving new malcolm gladwell book - outliers	0	positive	0	0	0	1	0	2	-0.47	4.362	0	0.8336181640625	1	-0.03125	positive	0	0	1	-1	-0.254	positive	0	0	3.1109999999999998	1	0	4
I highly recommend Malcolm Gladwell's 'The Tipping Point.' My next audiobook will probably be one of his as well.	0	positive	3	0	0	2	0	2	-2.156	5.28	0	1.0743764658047004	0	-0.125	neutral	0	0	1	-1	-1.2309999999999999	positive	0	0	2.7840000000000003	1	0	2
Malcolm Gladwell is a genius at tricking people into not realizing he's a fucking idiot	0	negative	1	2	1	1	0	0	-4.662	1.9340000000000002	-7	0.40625	0	-0.875	neutral	0	1	1	-4	-3.48	negative	1	0	1.9410000000000003	0	0	1
@sportsguy33 hey no offense but malcolm gladwell is a pretenious, annoying cunt and he brings you down. cant read his shit	0	negative	0	3	2	0	0	0	-7.285000000000001	4.227	-12	0.0440383106470108	0	-0.8544921875	negative	1	3	0	-5	-4.5009999999999994	negative	2	3	1.2580000000000002	0	1	2
RT @clashmore: http://bit.ly/SOYv7  Great article by Malcolm Gladwell.	0	positive	1	0	0	1	0	3	-0.653	3.338	0	0.06640625	0	-0.25	neutral	0	0	0	-1	0.0	positive	0	0	1.851	0	0	3
I seriously underestimated Malcolm Gladwell.  I want to meet this dude.	0	neutral	1	0	1	0	0	1	-2.434	1.514	-1	0.03913116455078125	0	-0.31396484375	neutral	0	0	0	-1	-2.67	positive	0	0	1.153	0	0	1
i hate comcast right now. everything is down cable internet &amp; phone....ughh what am i to do	1	negative	1	1	2	1	0	0	-5.183	0.085	-3	0.0436720997095108	0	-0.7444031797604111	negative	1	1	0	-4	-7.287000000000001	negative	1	1	0.6709999999999999	0	1	1
Comcast sucks.	0	negative	0	1	0	0	0	0	-2.4400000000000004	0.0	-3	0.0	0	0.0	negative	0	0	0	-2	-3.183	negative	0	0	0.0	0	0	1
The day I never have to deal with Comcast again will rank as one of the best days of my life.	1	positive	3	0	1	1	1	3	-4.667000000000001	2.3419999999999996	0	0.43389892578125	1	-0.5932035446166992	neutral	0	0	1	-1	-3.163	negative	0	0	3.4509999999999996	1	0	2
@Dommm did comcast fail again??	0	negative	0	1	1	0	0	0	-2.253	0.0	-2	0.0	0	-0.3321533203125	negative	0	0	0	-2	-2.7209999999999996	negative	0	0	0.0	0	0	2
How do you use the twitter API?... http://bit.ly/4VBhH	0	neutral	0	0	0	0	0	0	-2.61	1.439	0	0.066497802734375	0	-0.12496566772460938	neutral	0	0	0	-1	-0.611	neutral	0	0	0.141	0	0	1
curses the Twitter API limit	0	neutral	0	2	2	0	0	0	-0.742	0.837	0	0.0	0	-0.00439453125	neutral	0	0	0	-1	-2.6790000000000003	negative	0	0	0.21299999999999997	0	0	1
Now I can see why Dave Winer screams about lack of Twitter API, its limitations and access throttles!	0	negative	0	2	1	0	0	0	-4.321000000000001	2.9499999999999997	-4	0.06597959995269775	0	-0.03515625	neutral	0	1	0	-4	-4.339	negative	0	0	2.514	0	0	2
testing Twitter API	0	neutral	0	0	0	0	0	0	-0.528	0.7869999999999999	0	0.0625	0	0.0	neutral	0	0	0	-1	-0.55	neutral	0	0	0.545	0	0	1
Arg. Twitter API is making me crazy.	0	neutral	0	1	1	0	0	0	-2.7259999999999995	0.6079999999999999	-2	0.0	0	-0.29296875	neutral	1	1	0	-1	-2.8060000000000005	negative	0	1	0.005	0	1	1
Testing Twitter API. Remote Update	0	neutral	0	0	0	0	0	0	-0.528	0.7869999999999999	0	0.08203125	0	0.0	neutral	0	0	0	-1	-1.21	neutral	0	0	0.78	0	0	1
I'm really loving the new search site Wolfram/Alpha. Makes Google seem so ... quaint. http://www72.wolframalpha.com/	0	positive	1	0	0	2	0	2	-4.876	3.511	0	1.4976806640625	2	-0.09375	neutral	0	0	2	-1	-2.042	positive	0	0	2.435	2	0	5
#wolfram Alpha SUCKS! Even for researchers the information provided is less than you can get from #google or #wikipedia, totally useless!	0	negative	1	2	2	0	0	0	-6.0	4.689	-5	0.5634040841687238	0	-0.5625	neutral	0	1	1	-5	-3.691	negative	0	0	4.537	0	0	1
Off to the NIKE factory!!!	0	positive	0	0	0	0	0	0	-0.52	1.7790000000000001	0	0.0	0	-0.35400390625	neutral	0	0	0	-1	-0.21	positive	0	0	2.027	0	0	2
New nike muppet commercials are pretty cute. Why do we live together again?	0	positive	3	0	0	2	1	3	-4.4479999999999995	3.4450000000000003	0	0.6766877174377441	1	-0.21871566772460938	neutral	0	0	2	-1	-1.813	positive	0	0	1.6840000000000002	1	0	3
New blog post: Nike Zoom LeBron Soldier 3 (III) - White / Black - Teal http://bit.ly/rouUS	0	positive	1	0	1	0	1	0	-3.169	4.482	0	0.0758056640625	1	-0.04164230823516846	neutral	2	1	2	-1	-0.701	neutral	0	1	2.869	1	0	2
New blog post: Nike Trainer 1 http://bit.ly/394bp	0	neutral	0	0	0	0	0	0	-0.731	2.106	0	0.0758056640625	0	-0.250244140625	neutral	0	0	0	-1	-0.403	neutral	0	0	1.766	1	0	1
@Fraggle312 oh those are awesome! i so wish they weren't owned by nike :(	0	positive	2	0	0	1	0	5	-2.8289999999999997	2.555	0	0.75	0	-0.46435546875	neutral	0	0	0	-1	-2.6809999999999996	negative	0	0	2.229	0	0	4
@tonyhawk http://twitpic.com/5c7uj - AWESOME!!! Seeing the show Friday at the Shoreline Amphitheatre. Never seen NIN before. Can't wait. ...	0	positive	1	0	0	1	1	4	-1.279	6.822999999999998	0	0.8593788146972656	0	-0.609375	positive	0	1	0	-1	-0.904	positive	0	0	4.514	1	0	4
arhh, It's weka bug. = = and I spent almost two hours to find that out. crappy me	0	negative	0	2	1	0	0	0	-1.927	0.02	0	0.125	0	-1.1893835067749023	negative	0	2	0	-3	-5.0600000000000005	negative	1	0	3.0839999999999996	0	1	1
@mitzs hey bud :) np I do so love my 50D, although I'd love a 5D mkII more	0	positive	2	0	1	2	0	6	-1.377	7.732000000000001	0	0.73583984375	2	-0.24996566772460938	positive	0	0	2	-1	-1.6409999999999998	positive	0	0	3.734	0	0	3
@jonduenas @robynlyn just got us a 50D for the office. :D	0	neutral	1	0	0	0	0	0	-0.089	1.7400000000000002	0	0.172607421875	0	-0.125	neutral	0	0	0	-1	-0.595	positive	0	0	0.746	0	0	1
Just picked up my new Canon 50D...it's beautiful!!  Prepare for some seriously awesome photography!	0	positive	3	0	1	2	1	7	-0.873	6.106999999999999	0	1.9036865234375	1	0.0	positive	0	0	2	-1	-0.962	positive	0	0	8.286	0	0	4
Just got my new toy. Canon 50D. Love love love it!	0	positive	4	0	0	3	0	9	-0.122	5.734	0	1.3560791015625	3	0.0	positive	0	0	3	-1	-0.511	positive	0	0	5.196	0	0	4
Learning about lambda calculus :)	0	neutral	1	0	0	0	0	0	-0.43900000000000006	5.577	0	0.189453125	0	0.0	neutral	0	0	1	-1	-0.672	positive	0	0	0.369	0	0	1
#jobs #sittercity Help with taking care of sick child (East Palo Alto, CA) http://tinyurl.com/qwrr2m	0	positive	2	1	1	0	1	4	-3.085	1.326	-2	0.361328125	1	-0.14617919921875	neutral	1	1	1	-1	-3.3220000000000005	neutral	1	0	2.0149999999999997	0	0	2
I'm moving to East Palo Alto!	0	neutral	1	0	0	0	0	0	-0.264	0.42800000000000005	0	0.15625	0	-0.03125	neutral	0	0	0	-1	-1.005	positive	0	0	0.33499999999999996	0	0	1
@ atebits I just finished watching your Stanford iPhone Class session. I really appreciate it. You Rock!	0	positive	2	0	0	1	0	2	-2.308	5.894	0	0.994873046875	0	-0.0625	positive	0	0	1	-1	-3.0909999999999997	positive	0	0	3.5200000000000005	0	0	3
@jktweet Hi! Just saw your Stanford talk and really liked your advice. Just saying Hi from Singapore (yes the videos do get around)	0	positive	4	0	0	1	0	3	-4.105	7.739999999999999	0	1.5156898507702863	0	-0.12557601928710938	positive	0	0	1	-1	-1.224	positive	0	0	2.158	1	0	4
#MBA Admissions Tips Stanford GSB Deadlines and Essay Topics 2009-2010 http://tinyurl.com/pet4fd	0	neutral	0	0	0	0	0	0	-1.7080000000000002	3.253	0	0.15625	0	0.0	neutral	0	0	0	-1	-1.229	neutral	0	0	2.18	0	0	1
Ethics and nonprofits - http://bit.ly/qsXRp  #stanford #socialentrepreneurship	0	neutral	0	0	0	0	0	0	-1.9969999999999999	0.593	0	0.125	0	0.0	neutral	0	0	1	-1	-0.626	neutral	0	0	0.661	0	0	1
LAKERS tonight let's go!!!!	0	positive	0	0	0	0	0	0	-1.6360000000000001	2.158	0	0.0	0	-0.0078125	neutral	0	0	0	-1	0.0	positive	0	0	1.192	0	0	2
Will the Lakers kick the Nuggets ass tonight?	0	neutral	1	0	1	0	0	0	-2.094	1.5479999999999998	-4	0.00390625	0	-0.00299072265625	neutral	0	2	0	-1	-0.45099999999999996	positive	0	1	0.951	0	0	1
Oooooooh... North Korea is in troubleeeee! http://bit.ly/19epAH	0	positive	0	0	0	0	0	0	-0.348	0.498	0	0.0	0	0.0	neutral	0	0	0	-1	-0.568	negative	0	0	1.817	0	0	2
Wat the heck is North Korea doing!!??!! They just conducted powerful nuclear tests! Follow the link: http://www.msnbc.msn.com/id/30921379	0	positive	2	1	1	1	1	2	-3.0529999999999995	5.233999999999999	0	0.38391266763210297	1	0.0	neutral	0	0	1	-1	-2.443	negative	1	1	4.447	1	1	2
Listening to Obama... Friggin North Korea...	0	neutral	0	1	1	0	0	0	-1.947	1.353	0	0.0	0	0.0	neutral	0	0	0	-1	-1.5110000000000001	negative	0	0	1.8230000000000002	0	0	1
I just realized we three monkeys in the white Obama.Biden,Pelosi . Sarah Palin 2012	0	neutral	2	0	0	0	1	0	-5.218999999999999	1.9539999999999997	0	0.297607421875	1	-0.03138166666030884	neutral	0	0	1	-1	-2.016	negative	0	0	2.96	1	0	1
@foxnews Pelosi should stay in China and never come back.	0	neutral	1	0	0	0	0	0	-3.1599999999999997	0.41600000000000004	0	0.2420110683888197	0	-0.375	neutral	0	0	0	-1	-1.353	negative	0	0	2.1279999999999997	0	0	1
Nancy Pelosi gave the worst commencement speech I've ever heard. Yes I'm still bitter about this	0	negative	1	2	2	0	0	1	-4.415	1.264	-5	0.439453125	0	-0.5147075653076172	negative	0	0	1	-3	-4.077000000000001	negative	0	0	2.903	0	0	1
ugh. the amount of times these stupid insects have bitten me. Grr..	0	negative	0	2	2	0	0	0	-4.389000000000001	0.156	-2	0.25	0	-0.3959379196166992	negative	0	1	0	-3	-8.239	negative	0	0	0.411	0	0	1
Prettiest insects EVER - Pink Katydids: http://bit.ly/2Upw2p	0	positive	0	0	0	0	0	0	-1.046	1.658	0	0.0	0	-0.001953125	neutral	0	0	0	-1	-0.461	positive	0	0	2.22	0	0	3
Just got barraged by a horde of insects hungry for my kitchen light. So scary.	1	negative	2	2	3	0	1	0	-2.285	1.125	-2	0.17343786155194607	0	-1.25	negative	0	2	0	-4	-2.8819999999999997	negative	0	0	1.943	0	0	1
Just had McDonalds for dinner. :D It was goooood. Big Mac Meal. ;)	0	positive	1	0	0	0	0	1	-0.533	2.836	0	0.30953216552734375	0	-0.0625	neutral	0	0	1	-1	-0.788	positive	0	0	5.2299999999999995	0	0	3
AHH YES LOL IMA TELL MY HUBBY TO GO GET ME SUM MCDONALDS =]	0	positive	1	0	0	0	0	4	-2.702	1.7979999999999998	0	0.5173988929018378	0	0.0	neutral	0	0	0	-1	-1.654	positive	0	0	3.301	0	0	2
Stopped to have lunch at McDonalds. Chicken Nuggetssss! :) yummmmmy.	0	positive	0	0	0	0	0	0	-0.367	2.049	-1	0.0	0	-0.17132854461669922	neutral	0	0	0	-1	-1.4909999999999999	positive	0	0	2.6310000000000002	0	1	2
Could go for a lot of McDonalds. i mean A LOT.	0	neutral	0	0	0	0	0	0	-0.978	0.9040000000000001	0	0.12669759803975467	0	-0.1875	neutral	0	0	0	-1	-1.4979999999999998	positive	0	0	0.996	0	0	1
my exam went good. @HelloLeonie: your prayers worked (:	1	positive	1	0	0	2	1	3	-0.986	1.63	0	0.7083761114627123	1	0.0	neutral	0	0	1	-1	-2.003	positive	0	0	1.7999999999999998	1	0	2
Only one exam left, and i am so happy for it :D	0	positive	1	0	0	1	1	3	-0.587	1.574	0	0.45751953125	1	-0.133544921875	neutral	0	0	1	-1	-2.9570000000000003	positive	0	0	1.9840000000000002	1	0	2
Math review. Im going to fail the exam.	0	negative	0	1	1	0	0	0	-0.383	0.734	-2	0.00201416015625	0	-0.5196533203125	negative	0	0	0	-2	-3.4430000000000005	negative	0	0	1.339	0	0	1
