content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	avgNeg	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	avgPos	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
#tosavemoney you can't have too many black friends. they always askin to borrow..you'll never see that money again	1	neutral	1	0	2	0	1	0	-5.840999999999999	2.063	0	2	0.001526474952697754	1	-0.6657200455665588	negative	1	1	1	-1	-2.3579999999999997	1	0	1	0.303	1	0	1
Lunch at Hard Rock Cafe  a place I will never go to again. My soul is waiting outside for me to finish.	0	positive	1	1	1	0	0	0	-2.071	2.98	-1	3	0.14146905929374043	0	-0.7143896222114563	negative	0	0	2	-1	-3.9930000000000003	1	0	0	4.947	0	0	2
My Work: I just wanted to share my work with everyone here. I have been working on two websites that aim to help p... http://bit.ly/cHFaib	0	neutral	2	0	0	2	1	3	-3.506	2.058	0	1	0.8026129459030926	1	-0.20080852508544922	neutral	0	0	2	-1	-5.5409999999999995	2	0	0	3.29	1	0	1
@theviewtv topic for today... what are the odds? I think the universe is messing w/me	0	neutral	0	1	0	0	0	0	-4.054	2.276	0	2	0.2730712890625	0	-0.03125	neutral	0	0	0	-1	-1.633	1	0	0	1.589	0	0	1
Gridskipper: After Hours At The SoBe Wine and Food Festival http://bit.ly/bdn5PS	1	neutral	0	0	0	0	1	0	0.0	0.95	0	1	0.0	2	-0.34375	neutral	0	0	2	-1	-1.1029999999999998	1	0	0	4.337	1	0	1
@kelschra as much as I hate to admit it  her songs are very catchy.	0	negative	2	1	1	1	0	0	-3.685	3.617	-4	2	0.6337890625	0	-0.65625	neutral	1	1	0	-4	-2.7399999999999998	2	1	1	0.705	0	1	1
I want some in n out frys and a chocolate milk shake...	0	negative	1	1	1	0	1	1	-0.944	1.754	0	1	0.2265625	1	-0.3595848083496094	neutral	0	0	1	-2	-1.7280000000000002	2	0	0	3.363	1	0	1
@TimMcFly E-pills  and Gus lady friend. And cory and his GF	0	neutral	1	0	0	0	0	0	-0.724	1.5150000000000001	0	1	0.09375	1	0.0	neutral	0	0	1	-1	-0.162	1	0	0	2.397	1	0	1
My Top 2 Weekly #lastfm artists: Coheed and Cambria (58) and Lady GaGa (1) http://bit.ly/bGZonT	0	neutral	1	0	1	1	1	2	-0.487	2.5869999999999997	0	1	0.40625	0	-0.3125038146972656	neutral	0	0	1	-1	-2.3770000000000002	1	0	0	2.373	1	0	1
Happy Birthday @Swagbucks! Here's to another year of free rewards at http://bit.ly/KdISW! #swagbucks	1	positive	2	0	0	2	2	6	-0.195	4.799	0	1	0.49289655685424805	2	-0.125	positive	0	0	2	-1	-0.835	2	0	0	4.12	1	0	2
3G spectrum auction to open doors for foreign players: Economic Survey http://bit.ly/97memq	0	neutral	1	0	0	0	1	0	-3.412	1.4180000000000001	0	1	0.046875	0	-0.4218858670137706	neutral	0	1	0	-1	-2.299	1	0	0	1.957	0	0	1
@AlishaRoberts7 Hey Mamma ..thats more important than my video..next time :)	0	positive	1	0	0	1	1	2	-0.958	2.2729999999999997	0	1	0.248291015625	0	0.0	positive	0	0	1	-1	-0.366	3	0	0	0.971	2	0	2
ESPN host Tony Kornheiser suspended after attack Fashion Hannah Storm: Tony Kornheiser  host of ESPN show Pardon the http://bit.ly/aJeQzd	0	negative	1	1	2	1	0	2	-2.2920000000000003	3.9810000000000003	-2	1	0.24219131469726562	0	-0.4185791015625	neutral	0	2	1	-3	-2.405	1	0	2	3.302	1	1	1
@YumSexy i think im in a drought! lol	0	positive	0	1	1	0	0	3	-2.465	1.165	0	3	0.0699462890625	0	-0.09375	neutral	0	1	0	-1	-1.386	2	0	0	0.5509999999999999	0	0	2
@BlackMamba_8 I'm in the overflow room.	0	neutral	0	0	0	0	0	0	-0.172	0.41500000000000004	0	1	0.15625	0	-0.15625	neutral	0	1	0	-1	-0.756	1	0	0	1.127	0	0	1
@JoseFloresJr LOL IC...I've seen it...I thought they did another one.	0	positive	0	0	0	0	1	3	-3.2499999999999996	0.605	0	1	0.00439453125	0	-0.25	neutral	0	0	0	-1	-2.396	2	0	0	0.248	0	0	2
@Scififanattic try http://bit.ly/9gsGTx instead	0	neutral	0	0	1	0	0	0	-0.8859999999999999	0.361	0	1	0.176025390625	0	0.0	neutral	0	0	0	-1	-0.452	1	0	0	0.0	0	0	1
Foul Territory: Michael Kirkman video: From the request and dedication line  this video goes out to Kinslerhomer  ... http://bit.ly/ageltF	0	neutral	0	1	1	0	0	0	-4.326999999999998	3.967	0	1	0.30468750371437636	0	-0.04581451416015625	neutral	0	1	1	-1	-1.134	1	1	1	3.3009999999999997	0	1	1
Its time you changed direction! This is the answer! It'll blow your socks off! http://profusionXis4me.info	0	positive	0	1	1	0	1	0	-2.2479999999999998	3.264	0	1	0.163330078125	0	-0.595016460865736	positive	0	0	0	-1	-0.7600000000000001	3	0	0	1.151	0	0	2
RT @prettypinkposh New Prettypinkposh Sizzix giveaway! Here's your chance to win some brand new products! http://alturl.com/ua8f	1	positive	0	0	0	1	0	6	-1.033	6.666	0	1	0.578369140625	0	-0.1083984375	neutral	0	0	0	-1	-0.32	2	0	0	4.292	0	0	2
@hullabalootion Here's the article. http://bit.ly/aRPcQ6	0	neutral	0	0	0	0	0	0	-0.38799999999999996	0.7899999999999999	0	1	0.0	0	0.0	neutral	0	0	0	-1	-0.022	1	0	0	0.141	0	0	1
RT @taryder: Confirmed: Kristen was with Rob at Lizzy Pattinson show last night at Halfmoon	0	neutral	0	0	0	0	0	0	-0.223	2.114	-2	1	0.11130011081695557	0	-0.3154296875	neutral	1	1	1	-1	-1.6139999999999999	1	1	1	5.093999999999999	2	1	1
RT @DonGucci Buy A Girl shoes .... And She Will Walk Out Ya Life>>>rite wit them shyts on too...lmao	0	negative	1	0	0	0	0	0	-3.337	2.3770000000000002	0	2	0.50006103515625	0	-0.06488418579101562	neutral	0	0	1	-3	-0.47100000000000003	2	0	0	1.0670000000000002	0	0	1
RT @lifehousemusic: 5 days untill smoke and mirrors!! http://bit.ly/aQrxgq :)	0	positive	0	1	0	0	0	0	-0.428	1.5310000000000001	0	1	0.0	0	-0.005859375	neutral	0	0	0	-1	-1.1	3	0	0	1.168	0	0	2
@aliciaaw002 hey hi :)	0	positive	0	0	0	0	0	0	0.0	2.31	0	1	0.0	0	0.0	positive	0	0	0	-1	0.0	2	0	0	0.18	0	0	2
RT @3greenangels: Spread the word  find out what is in your food and help others! http://www.whatsonmyfood.org/banner.jsp #ecowed	0	positive	1	0	0	0	0	2	-1.839	4.331	0	1	6.201863288879395E-5	1	-0.050894737243652344	positive	0	0	2	-1	-1.0939999999999999	2	0	0	1.601	2	0	2
iPhone Game App Makes $1M in 9 Days - http://bit.ly/9QFMH8	0	neutral	0	0	1	0	0	0	-1.1869999999999998	0.618	0	1	0.0	0	-5.79833984375E-4	neutral	0	0	0	-1	-2.5020000000000002	1	0	0	1.2	0	0	1
Great idea! RT @SharonDV: @AbsolutCJ @yummymummyclub A Blue MOuntain getaway would be AWESOME!	0	positive	2	0	0	2	1	7	-0.6930000000000001	6.574999999999999	0	1	1.1055908203125	0	-0.06334304809570312	positive	1	0	0	-1	-0.024	4	0	0	6.406	0	0	4
@jcogliandro You moved too slow  bro! #BestBuy	0	positive	0	1	2	0	0	0	-1.859	0.676	0	3	0.0	0	-0.629638671875	neutral	0	0	0	-1	-2.249	1	0	0	0.0	0	0	2
RT @candacejade84: @CPOLKgotdoe no......and if someone say yes hook em up to a lie detector...	0	neutral	1	1	1	0	0	1	-2.888	3.354	0	2	0.30572509765625	0	-0.08074951171875	positive	1	1	0	-1	-1.0270000000000001	1	1	1	1.3780000000000001	0	0	1
@arcktip are you going to the intermodal transit suchness this evening?	0	neutral	0	0	0	0	0	0	-1.4609999999999999	1.613	0	1	0.0	0	-0.1875	neutral	0	0	0	-1	-0.461	1	0	0	1.7770000000000001	0	0	1
@foforks novo trailer de a hora do pesadelo com kellan lutz http://www.youtube.com/watch?v=dVscaWzTckw	0	neutral	0	0	0	0	0	0	-0.488	5.374	0	1	0.0	0	-0.18746566772460938	neutral	0	0	0	-1	-0.061	1	0	0	1.286	0	0	1
Sitting in Italian hanging around! Hopefully I won't fail this stupid conversation thing!	0	negative	1	2	2	0	0	2	-1.792	3.752	-4	2	0.26611328125	0	-0.6846923828125	neutral	1	2	0	-2	-3.856	1	1	1	2.511	0	1	2
is trynna figure out y these niggas dun gased up my dude?!	0	positive	0	0	0	0	0	0	-6.703	0.648	-5	2	0.06150054931640625	0	-0.018009185791015625	neutral	0	1	0	-1	-1.931	1	0	0	0.617	0	0	2
RT @angstgoddess003: Fuckery is afoot. If you've gotten an email from FFn admin within the last month (esp. from this JAMES mofo)  could you DM me? Tracing IPs	0	negative	0	0	0	0	0	0	-5.630000000000002	3.847	0	2	0.0028978586196899414	0	-0.5625	neutral	0	0	0	-3	-4.044	1	0	0	7.472999999999999	0	0	1
Perfect time to drive to la. Losing my mind in traffic	0	negative	2	1	2	1	2	3	-0.6559999999999999	1.621	-3	2	0.15478521579643711	1	-0.02520751953125	negative	1	1	1	-3	-3.5960000000000005	2	0	1	3.55	1	0	2
@jonanntim yeah I talk to them all the time. Why?	0	neutral	0	0	0	0	1	1	-3.007	0.5690000000000001	0	1	0.349853515625	0	-0.0318603515625	neutral	0	0	1	-1	-1.694	1	0	0	0.30799999999999994	0	0	1
@YUNGDURTY580 yuhhh that Touch Down is my shit and that M town and Loco !!!!	0	negative	0	1	1	0	0	0	-1.667	2.383	-4	1	0.07585285976529121	0	-0.5419921875	neutral	0	1	0	-2	-1.9129999999999998	3	1	1	2.547	0	0	2
Huge blast hits Afghan capital	1	neutral	0	0	1	0	0	1	0.0	1.3359999999999999	0	2	4.8828125E-4	0	-0.1421661376953125	neutral	0	1	0	-1	-0.086	1	0	1	2.248	0	1	1
For those of you who know him we're putting Tyson down next week. There is a lot wrong with him. But he is a good dog and will be in a bett?	1	negative	2	1	2	1	1	3	-5.760999999999999	3.8380000000000005	-2	2	0.8369481135159731	1	-0.88824462890625	neutral	0	1	1	-2	-4.095	2	0	0	3.0090000000000003	1	0	2
@eemeer the oral is so easy! who are you doing it on mr.bean?	0	positive	1	0	0	1	0	1	-1.384	2.5170000000000003	0	1	0.1415557861328125	0	0.0	positive	0	0	0	-1	-1.1780000000000002	3	0	0	0.9989999999999999	0	0	2
I unlocked Win Level 2 in SteamPunk Hockey! http://bit.ly/cHX9Kd	0	positive	0	0	0	1	0	4	-0.179	2.4339999999999997	0	1	0.13671875	0	-0.5313715934753418	neutral	0	0	1	-1	-0.939	2	0	0	1.303	1	0	2
? ? Are Singles Dating sites Internet  Suitable for you personally ...: There are thousands of online dating sites... http://bit.ly/dbmSr5	0	neutral	1	0	0	1	0	0	-7.299000000000001	3.9729999999999994	0	1	0.3125	0	0.0	neutral	0	0	1	-1	-1.084	1	0	0	0.22699999999999998	0	0	1
@benjaminmadden ur lookin ripped dude! always been a GC fan  looking 4ward to the new material  much respect	0	positive	1	1	0	1	1	3	-3.2089999999999996	5.041000000000001	0	3	0.7994384765625	1	-0.25	positive	0	0	1	-1	-2.1340000000000003	1	0	0	4.335	1	0	3
RT @LondonCP: LondonCP new program for 2010... http://bit.ly/9Hv1Hh	0	neutral	0	0	0	0	0	0	-0.098	1.538	0	1	0.0758056640625	0	0.0	neutral	0	0	0	-1	0.0	1	0	0	0.918	0	0	1
Sigma 17-70mm OS Soon Available for Sony and Pentax Cameras	0	neutral	0	0	0	1	0	0	-0.449	0.518	0	1	0.09375	0	-0.1328125	neutral	0	0	0	-1	-1.846	1	0	0	2.333	0	0	1
@johncmayer  thank you for another incredible night ... I'm speechless <3	0	positive	2	0	0	2	0	2	-0.5289999999999999	6.038	0	1	0.0	0	-0.7841796875	neutral	0	0	0	-1	-0.629	3	0	0	7.065999999999999	0	0	2
picked up the book #RealityHunger by David Shields today. That is correct: I disconnect myself from the computer from time to time.	0	neutral	1	0	0	1	2	0	-2.454	2.01	0	1	0.15185546875	0	-0.31451416015625	positive	1	1	0	-1	-2.808	2	0	0	2.95	0	0	1
I just took What would Justin Bieber say to you if he turned around and acci... and got: He say: Woah.. Hi .! Try it: http://bit.ly/cjsINt	0	positive	1	0	1	0	0	0	-4.611	5.999	0	1	0.3687744140625	0	-0.15625	neutral	0	0	0	-1	-1.8040000000000003	1	0	0	1.6460000000000001	0	0	2
@lightnessalways Intend to do that tomorrow!	0	positive	0	0	0	0	1	0	-0.97	1.208	0	1	0.0	0	-0.15621566772460938	positive	0	0	0	-1	-0.384	2	0	0	0.888	1	0	2
RT @CTVOlympics: Orser finds Olympic redemption with Kim: A silver medallist in the Calgary 88 Games  Brian Orser admits that coach... http://bit.ly/atWPzM	0	neutral	1	0	0	1	0	0	-2.415	2.794	-1	1	1.8310546875E-4	0	-0.09375	neutral	0	0	1	-1	-0.991	1	0	0	4.7669999999999995	1	0	1
i love that my husband is into the olympics. I don't get it  but he's like a 13 year old. It's adorable.	0	positive	3	0	0	3	0	8	-2.877	3.0709999999999997	0	2	1.0881996163952863	2	-0.24996566772460938	positive	0	0	2	-1	-2.7589999999999995	3	0	0	3.6690000000000005	0	0	4
Dear Coldplay  i want to see you live before i die.	0	positive	3	1	0	0	0	3	-2.088	1.516	-3	1	0.4012366533279419	0	-0.5255126953125	neutral	1	1	1	-1	-2.849	2	0	0	2.378	0	1	2
@JansArceo i like the song Black and BLue :D	0	positive	1	0	1	1	0	2	-0.481	1.722	0	1	0.18017578125	0	-0.13585954904556274	positive	2	1	0	-1	-0.46299999999999997	3	0	0	1.604	0	0	2
Q:i just kno these things A:or ur jus assumin http://formspring.me/flyguydaddy/q/233102844	0	neutral	1	0	0	0	0	0	-2.8629999999999995	6.49	0	1	0.422607421875	0	0.0	neutral	0	0	0	-1	-0.75	1	0	0	0.08199999999999999	0	0	1
RT @Shapelys10: Today Is The Day Your Whole Life Changes. Take It By The Helm..Learn How You Can Get Fit and Earn Money Doing It	1	neutral	1	0	0	0	1	1	-3.561	4.393000000000001	0	1	0.9253892907708519	1	-0.25	positive	0	0	2	-1	-1.47	1	0	1	2.7799999999999994	1	0	1
Friends Forever Vintage Tattoo Body Painting: http://bit.ly/9ASxM0 via @addthis	0	neutral	2	0	0	0	0	0	-0.42900000000000005	3.5700000000000003	0	1	0.0	0	-0.0625	neutral	0	0	0	-1	-0.891	1	0	0	2.333	0	0	1
Lol  the weight restriction stems from a phobia  so don't judge too harsh :)	1	negative	0	3	4	0	1	3	-5.720999999999999	1.9709999999999999	-4	2	0.53125	1	-0.6947293395996094	neutral	2	2	1	-3	-3.586	2	1	1	0.5449999999999999	1	2	2
I uploaded a YouTube video -- Annett - Unbekannter Soldat http://youtu.be/7toJ33S2Tu0?a	0	neutral	0	0	0	0	0	0	-1.1139999999999999	2.8169999999999997	0	1	0.0	0	-0.09375	neutral	0	0	0	-1	-0.418	1	0	0	1.05	0	0	1
@KindaRaedell hahaha i suck too thats why i have to keep playing!	0	positive	0	1	1	0	0	3	-4.323999999999999	2.284	-3	2	0.015625	0	-0.4057035446166992	neutral	0	1	0	-2	-3.67	2	0	0	0.40800000000000003	0	0	3
Pls check ur direct message n sms inbox! RT @yugalinan: @lovedella bunny ak ud bangun.... http://myloc.me/4ckDE	0	positive	0	0	0	0	0	0	-4.372	3.1039999999999996	0	1	0.16356593451928347	0	0.0	neutral	0	0	0	-1	-1.15	2	0	0	1.46	0	0	2
Daily Track: Alison Krauss - 'Gravity' (Live):	0	neutral	1	0	0	0	2	0	-0.232	2.429	0	1	0.03641366958618164	0	-0.0625	neutral	0	0	0	-1	0.0	1	0	0	2.274	0	0	1
Sorry tyler don't throw the judges under the bus and the 70s are over sorry	0	negative	0	2	3	0	0	0	-6.1690000000000005	1.3920000000000001	-2	2	0.005859375	0	-0.3854866027832031	negative	0	0	0	-2	-4.214	1	0	0	1.683	0	0	1
Great to hear the crowd and the team sing our anthem. We could do with more of that. #gocanadago	0	positive	1	0	0	1	1	3	-1.637	4.436000000000001	0	1	0.08203125	1	-0.12496566772460938	positive	1	0	1	-1	-0.8350000000000001	2	0	0	3.6639999999999997	2	0	3
http://bit.ly/bLkGQC?q=adult-ear-infections-hot-fitness-models-free-webcam-silly-stocking-stuffers-free-family-sex	0	positive	0	0	0	0	0	0	0.0	0.0	0	1	0.0	0	0.0	neutral	0	0	0	-1	0.0	1	0	0	0.0	0	0	2
Prikitiwwww jugaaa....RT @VenzkaTahapary: Prikitiewwww     @AndhikaMayrizal http://myloc.me/4dSMt	0	positive	0	0	0	0	0	0	0.0	0.0	0	1	0.0	0	0.0	neutral	0	0	0	-1	0.0	1	0	0	0.0	0	0	2
i have an essay to write and reading to catch up on. my life in college. fun. cannot wait til spring break. then i can just sleep all day.	2	positive	2	1	1	1	2	4	-1.4219999999999997	3.2969999999999997	0	2	0.860137939453125	1	-0.6979017280537719	neutral	0	1	2	-1	-4.915	2	0	0	5.711	0	0	2
take vocal jam 5 sore nanti  suara lagi cacat begini http://myloc.me/4bThN	0	neutral	0	2	2	0	0	0	-0.109	1.291	-1	1	0.14111423492244057	0	-0.318359375	neutral	1	1	1	-1	-2.077	1	0	1	2.191	0	0	1
the day I had in mind\for a #tanka poets party\has come & gone\now beginning to fall\flowers f th kerria ~Shiki #poetry #quote	1	neutral	0	0	0	0	1	0	-0.571	4.401	0	1	0.12604427337646484	0	-0.15625	neutral	0	1	1	-1	-1.4369999999999998	1	0	0	5.907000000000001	0	0	1
@Wossy Geez  your house is turning into a zoo! lol love the names for the mice! ;o) love  xx	0	positive	2	0	0	2	0	9	-3.699	6.228000000000001	0	1	0.70458984375	2	-0.0625	positive	0	0	2	-1	-1.708	3	0	0	5.0	0	0	3
@heidiglamluvvsu my lesson today was grab life by the balls and hold on for dear life lol	0	positive	1	0	0	0	1	5	-2.105	1.749	0	1	0.6887837639376357	0	-0.251953125	neutral	0	1	2	-1	-1.3269999999999997	2	0	1	2.2960000000000003	1	0	2
@BIGGC_ ....doesn't help me at the moment.	0	neutral	1	0	0	0	0	2	-1.6869999999999998	0.869	0	2	0.0078125	0	-0.01385498046875	negative	0	0	0	-1	-0.8659999999999999	1	0	0	0.316	0	0	1
Belmont?s Sidewalk Fine Arts Festival Mar. 26-28  2010: Bay Area artists such as Robert Wunce (Santa Cruz) and Pat... http://bit.ly/diSGUU	1	positive	0	1	2	1	1	2	-0.928	4.085	0	1	0.365478515625	1	-0.45703125	neutral	0	1	1	-1	-1.103	1	0	0	6.7250000000000005	0	0	3
@adamlambert yaaaaaaaayyyyy so happy bout the idol performance and ur gonna sing music again on leno!!!!	0	positive	2	0	0	2	2	3	-1.311	5.413999999999999	0	1	0.65625	3	-0.3125	positive	2	1	4	-1	-0.702	3	0	1	6.4	2	0	3
@StuckOnHandsome hahahah of course	0	positive	0	0	0	0	0	3	-0.474	1.552	0	1	0.0	0	-0.0078125	positive	0	0	0	-1	0.0	2	0	0	0.913	0	0	2
Leverage is kind-of surprisingly good.	2	positive	2	0	0	2	2	3	-0.62	3.1740000000000004	0	1	0.8411886114627123	1	0.0	neutral	0	0	2	-1	-0.115	2	0	0	1.5909999999999997	1	0	2
RT @jaketapper: At Close of Summit  President Obama Says It's Time for Decisions And Then That's What Elections Are For >> http://bit.ly/a7jSeL	0	neutral	0	0	1	0	1	0	-3.746	7.922000000000001	0	1	0.09277484632548294	0	0.0	positive	0	0	1	-1	-1.092	1	0	0	3.6850000000000005	1	0	1
Firies and SES to join in tonight's gay and lesbian Mardi Gras Parade http://bit.ly/cArCL3	1	negative	0	0	0	0	1	1	-1.6900000000000002	3.769	0	1	0.265625	1	0.0	neutral	1	2	2	-2	-1.091	1	1	0	2.495	0	1	1
#ThingsWeWantBack NaS the way he was rhymin in 94. Niggas couldn't fuck with him  no way  no how. I don't give a fuck who says what	0	negative	0	2	0	0	0	0	-9.863	1.5399999999999998	-15	2	0.001953125	0	-0.531642800351392	negative	0	0	0	-3	-6.201	2	0	0	1.456	0	0	1
Listen-Tongues of Fire-Pastor Paul's Podcast Episode 135 Pt1 'The Waterer's Will Be Watered' http://wwwpastorpaul.blogspot.com Egocentricity	0	neutral	1	0	0	0	0	0	-0.739	2.292	0	1	0.0040283203125	0	-0.1875	neutral	0	0	0	-1	-0.28700000000000003	1	0	0	2.2670000000000003	0	0	1
Replica Store http://www.replicastore.net/index.php/catalog/product/view/id/17 BREITLING for Bentley Motors Tourbillon Special Edition	0	positive	1	0	0	0	2	0	-0.18	2.966	0	1	0.00634765625	1	-0.625	neutral	0	0	2	-1	-0.964	1	0	0	2.052	0	0	2
@stolenmanners do you wanna do anything tomorrow? or this weekend? i hafta work at the navy saturday & sunday..............	0	neutral	0	0	0	1	1	0	-3.052	1.5070000000000001	0	2	0.007873855764046311	0	-0.34368133544921875	neutral	0	0	0	-1	-3.773	1	0	0	4.391	0	0	1
G.O.D - Gil http://www.youtube.com/watch?v=SYSObd8q0iE	0	neutral	0	0	0	0	1	1	-0.214	0.893	0	1	0.0625	1	0.0	neutral	0	0	1	-1	0.0	1	0	0	0.364	1	1	1
taking a break from crazy packing to watch 2012.	1	neutral	0	2	2	0	1	0	-0.248	0.41900000000000004	-2	1	0.6005859375	0	-0.3635482794635082	neutral	1	1	0	-1	-1.4660000000000002	2	0	1	1.237	0	2	1
RT @Breathe_EZ_Papa: PURE Is Shpopppinnn!!! Feelin My Ladies And Fellas Right Now!!<<	0	positive	2	0	0	2	0	0	-1.936	4.814999999999999	0	1	0.3359375	0	-0.025687512035801774	neutral	0	0	0	-1	-1.4829999999999999	3	0	0	3.2390000000000003	0	0	2
@deadlee2213 i saw i a guy do that on a porno & i was shocked & intrigued at tha same time lol	0	negative	0	1	0	0	1	3	-4.2170000000000005	2.788	-2	2	0.287353515625	0	-0.3476219177246094	neutral	0	1	0	-3	-2.392	2	0	0	2.087	0	0	2
I'm so pleased I'm gonna post it again http://twitpic.com/15h0nd	0	positive	1	0	0	1	0	3	-0.9609999999999999	1.597	0	1	0.0	1	-0.312744140625	positive	0	0	1	-1	-1.56	3	0	0	1.139	0	0	2
http://bit.ly/dxsvb Kerala Church row: Catholicos Aram offers mediation ? Asianetindia ... http://bit.ly/aUMRzM	0	neutral	0	0	0	0	1	0	0.0	0.903	0	1	0.0	1	-0.00390625	neutral	0	1	2	-1	-1.712	1	0	1	1.483	1	0	1
loves you Galouuuu the wolf. http://myloc.me/4e2Kr	0	positive	0	0	0	1	0	0	-0.357	2.357	0	1	0.0	0	0.0	neutral	0	0	0	-1	0.0	3	0	0	1.107	0	0	3
@lusummers GO THE #FAVOURS I wouldn't be ashamed just be prepared!!! lol	0	negative	2	1	1	0	1	4	-4.5569999999999995	2.221	-2	2	0.48608404213155154	0	-0.78125	positive	1	1	1	-4	-2.002	3	1	0	0.8539999999999999	1	0	2
Gmorning:-) Uthini uLinda..lol just tuned in&they playing #potoko RT @songistylez: Who listens to Khozi fm in the morning #vukamzansi #linda	0	positive	1	0	0	0	0	0	-0.845	4.585000000000001	0	1	0.172607421875	0	0.0	positive	0	0	0	-1	-0.248	2	0	0	2.532	0	0	2
#shoutout 2 ma charger that jus disapated in thin air jus now..just as I needed it!	0	positive	0	0	0	0	0	0	-1.9129999999999998	2.3379999999999996	0	3	0.1875	0	-0.186187744140625	neutral	0	0	1	-1	-3.911	1	0	0	3.3980000000000006	0	0	2
#FF my brother @HAT_BOY_ROCK@HAT_BOY_ROCK@HAT_BOY_ROCK@HAT_BOY_ROCK@HAT_BOY_ROCK	0	positive	0	0	0	0	0	0	-0.092	0.904	0	1	0.0625	0	0.0	neutral	0	0	1	-1	-0.475	1	0	0	0.6479999999999999	1	0	2
RT @408Star: @thatsiccitydj #nowplaying ALL$TAR! wrking on The LiftOff Mixtape. Here's a preview  watch n RT for me >> http://yfrog.us/2q759z	0	positive	0	0	0	0	1	0	-0.546	4.095	0	1	0.3193359375	0	-0.0625	positive	0	0	0	-1	-1.131	1	0	0	3.9430000000000005	0	1	2
Twitter porn hits 800 UK bank followers  media and government ... http://bit.ly/aTfipE	0	neutral	0	0	0	0	0	0	-5.127	1.983	0	1	9.765625E-4	0	0.0	neutral	0	2	0	-1	-0.859	1	1	0	0.845	1	1	1
Have been too busy at work to tweet. Heading home in 80 minutes.	0	neutral	0	0	2	1	0	0	-1.3710000000000002	0.94	0	2	0.2305301057640463	0	-0.18695354461669922	negative	0	0	0	-1	-2.8590000000000004	1	0	0	2.8550000000000004	0	0	1
#NowPlaying Monopoly For Iphone.. IM The Boat Wit All Da Property!! http://twitpic.com/15esk7	0	positive	0	0	0	0	0	0	-1.913	1.979	0	1	0.46875	0	-0.03125	neutral	0	0	1	-1	-1.362	1	0	0	1.4509999999999998	0	0	2
RT @cvray: @GlennBeck Rules for Restoration http://ow.ly/1nipI5	0	neutral	1	0	0	0	0	0	-0.053	2.5949999999999998	0	1	0.171875	0	0.0	positive	0	0	0	-1	0.0	1	0	0	0.602	0	0	1
My Intent is to be grounded like the trees  but flexible enough to move in the wind. ? Support me http://tinyurl.com/ya8hugr	0	positive	3	0	0	4	0	4	-2.674	2.263	0	1	0.6763296127319336	0	0.0	neutral	1	1	0	-1	-3.7200000000000006	1	0	0	2.527	0	1	2
I hurt someone's feelings tonight - they thrust their drooly baby at me and I told him I didn't want to hold said baby.	0	negative	1	1	1	0	0	1	-6.675999999999998	0.593	-2	2	0.5871602287813857	2	-1.033477783203125	neutral	1	1	2	-3	-6.850000000000001	1	0	1	2.21	0	1	2
@alyshanett Omg that photo of me is horrendous!! I want to shoot  you're getting really good! I love the exposed film!	1	negative	3	1	2	2	1	7	-6.807999999999999	5.543	-5	3	1.4512960333377123	2	-1.5795912146568298	neutral	0	2	2	-5	-5.0120000000000005	3	0	1	3.5380000000000003	1	1	4
I like chinese blueberry green tea. Yummay RT @IamRah: And yes green tea DOES go with everything dammit...	0	positive	2	0	0	1	0	3	-1.798	4.147	0	1	0.43090826088155154	2	-0.03204345703125	positive	0	0	2	-1	-3.243	3	0	0	7.941999999999999	2	0	2
Sleepy time...also photo of the day! The background @TrishaOSDesigns made me!! http://tweetphoto.com/12547820	0	positive	0	0	0	0	0	0	-0.283	3.1979999999999995	0	1	0.4404296875	0	0.0	positive	0	0	0	-1	-0.8460000000000001	2	0	0	3.787	0	0	2
@jupiters_crunch naw actually i do the sam thing i wait till after i eat to brush me teeth to me that is the more logical way to do it lol	0	positive	1	0	0	1	1	3	-6.5360000000000005	2.87	0	1	0.4853515625	0	-0.516571044921875	positive	0	1	2	-1	-4.173000000000001	2	0	0	1.563	0	0	2
ENTREVISTA / ALEXANDRE OLIVA -- Eu rompi com o Google http://bit.ly/9hNOQR	0	neutral	0	0	0	0	0	0	-1.837	1.451	0	1	0.0	0	-0.0625	neutral	0	0	0	-1	-0.036	1	0	0	0.388	0	0	1
what comes in that box that box that rocks	0	neutral	0	0	0	0	0	0	-1.333	1.42	0	1	0.046875	0	0.0	neutral	0	0	0	-1	-0.318	2	0	0	1.404	0	0	1
AllRecipes Launches New iPhone App; Planning Cooking App For iPad http://bit.ly/bIiVZo	0	neutral	0	0	0	0	1	0	-2.2	2.756	0	1	0.0758056640625	0	0.0	neutral	0	0	1	-1	-1.352	1	0	0	3.8259999999999996	1	0	1
@Riss123 Bahaha do it! I brought my sister tickets for her birthday and she asked me to go with her.	1	positive	0	0	0	0	1	0	-3.4739999999999993	3.459000000000001	0	1	7.324796315515414E-4	1	-0.15621566772460938	positive	0	0	1	-1	-2.817	2	0	0	2.8949999999999996	0	0	2
